Model,Label,Split,Metric,Type,Score
LSwFW,EPA_category,5,Sensitivity,Test,0.6014695591322603
LSwFW,EPA_category,5,Specificity,Test,0.8671565197107535
LSwFW,EPA_category,5,Model Score,TrainTest,0.8134842411098533
LSwFW,EPA_category,6,Sensitivity,Train,0.9854986330678711
LSwFW,EPA_category,6,Specificity,Train,0.9951662110226237
LSwFW,EPA_category,6,Sensitivity,Test,0.6060181945416375
LSwFW,EPA_category,6,Specificity,Test,0.8686727315138791
LSwFW,EPA_category,6,Model Score,TrainTest,0.8156584452216931
LSwFW,EPA_category,7,Sensitivity,Train,0.9850231784143587
LSwFW,EPA_category,7,Specificity,Train,0.9950077261381196
LSwFW,EPA_category,7,Sensitivity,Test,0.6032190342897131
LSwFW,EPA_category,7,Specificity,Test,0.867739678096571
LSwFW,EPA_category,7,Model Score,TrainTest,0.8143363219490114
LSwFW,EPA_category,8,Sensitivity,Train,0.9858552240580055
LSwFW,EPA_category,8,Specificity,Train,0.9952850746860018
LSwFW,EPA_category,8,Sensitivity,Test,0.6049685094471658
LSwFW,EPA_category,8,Specificity,Test,0.8683228364823886
LSwFW,EPA_category,8,Model Score,TrainTest,0.8151804785439443
LSwFW,EPA_category,9,Sensitivity,Train,0.9863306787115179
LSwFW,EPA_category,9,Specificity,Train,0.995443559570506
LSwFW,EPA_category,9,Sensitivity,Test,0.6081175647305809
LSwFW,EPA_category,9,Specificity,Test,0.8693725215768603
LSwFW,EPA_category,9,Model Score,TrainTest,0.816665886164655
LSwFW,EPA_category,10,Sensitivity,Train,0.9851420420777368
LSwFW,EPA_category,10,Specificity,Train,0.9950473473592456
LSwFW,EPA_category,10,Sensitivity,Test,0.6039188243526942
LSwFW,EPA_category,10,Specificity,Test,0.8679729414508981
LSwFW,EPA_category,10,Model Score,TrainTest,0.8146668527671819
LSwFW,EPA_category,11,Sensitivity,Train,0.9852609057411149
LSwFW,EPA_category,11,Specificity,Train,0.9950869685803716
LSwFW,EPA_category,11,Sensitivity,Test,0.5997200839748076
LSwFW,EPA_category,11,Specificity,Test,0.8665733613249359
LSwFW,EPA_category,11,Model Score,TrainTest,0.8127114027129474
LSwFW,EPA_category,12,Sensitivity,Train,0.9851420420777368
LSwFW,EPA_category,12,Specificity,Train,0.9950473473592456
LSwFW,EPA_category,12,Sensitivity,Test,0.602519244226732
LSwFW,EPA_category,12,Specificity,Test,0.867506414742244
LSwFW,EPA_category,12,Model Score,TrainTest,0.8140137153750661
LSwFW,EPA_category,13,Sensitivity,Train,0.9845477237608463
LSwFW,EPA_category,13,Specificity,Train,0.9948492412536154
LSwFW,EPA_category,13,Sensitivity,Test,0.6032190342897131
LSwFW,EPA_category,13,Specificity,Test,0.867739678096571
LSwFW,EPA_category,13,Model Score,TrainTest,0.8143204734605609
LSwFW,EPA_category,14,Sensitivity,Train,0.9846665874242244
LSwFW,EPA_category,14,Specificity,Train,0.9948888624747415
LSwFW,EPA_category,14,Sensitivity,Test,0.6053184044786564
LSwFW,EPA_category,14,Specificity,Test,0.8684394681595521
LSwFW,EPA_category,14,Model Score,TrainTest,0.8153041416708471
LSwFW,EPA_category,15,Sensitivity,Train,0.9851420420777368
LSwFW,EPA_category,15,Specificity,Train,0.9950473473592456
LSwFW,EPA_category,15,Sensitivity,Test,0.6004198740377886
LSwFW,EPA_category,15,Specificity,Test,0.8668066246792628
LSwFW,EPA_category,15,Model Score,TrainTest,0.8130340092868924
LSwFW,EPA_category,16,Sensitivity,Train,0.9864511528405039
LSwFW,EPA_category,16,Specificity,Train,0.9954837176135013
LSwFW,EPA_category,16,Sensitivity,Test,0.6021693491952415
LSwFW,EPA_category,16,Specificity,Test,0.8673897830650805
LSwFW,EPA_category,16,Model Score,TrainTest,0.8138940680524629
LSwFW,EPA_category,17,Sensitivity,Train,0.9855003565486095
LSwFW,EPA_category,17,Specificity,Train,0.9951667855162032
LSwFW,EPA_category,17,Sensitivity,Test,0.6035689293212037
LSwFW,EPA_category,17,Specificity,Test,0.8678563097737345
LSwFW,EPA_category,17,Model Score,TrainTest,0.8145155122348486
LSwFW,EPA_category,18,Sensitivity,Train,0.9862134537675303
LSwFW,EPA_category,18,Specificity,Train,0.9954044845891767
LSwFW,EPA_category,18,Sensitivity,Test,0.6077676696990902
LSwFW,EPA_category,18,Specificity,Test,0.8692558898996967
LSwFW,EPA_category,18,Model Score,TrainTest,0.8164986943184931
LSwFW,EPA_category,19,Sensitivity,Train,0.9862134537675303
LSwFW,EPA_category,19,Specificity,Train,0.9954044845891767
LSwFW,EPA_category,19,Sensitivity,Test,0.6046186144156753
LSwFW,EPA_category,19,Specificity,Test,0.8682062048052251
LSwFW,EPA_category,19,Model Score,TrainTest,0.8150291351862329
LSwFW,GHS_category,0,Sensitivity,Train,0.9860832645359122
LSwFW,GHS_category,0,Specificity,Train,0.996520816133978
LSwFW,GHS_category,0,Sensitivity,Test,0.5958999305072967
LSwFW,GHS_category,0,Specificity,Test,0.8989749826268242
LSwFW,GHS_category,0,Model Score,TrainTest,0.8157955696670293
LSwFW,GHS_category,1,Sensitivity,Train,0.9856115107913669
LSwFW,GHS_category,1,Specificity,Train,0.9964028776978417
LSwFW,GHS_category,1,Sensitivity,Test,0.592077831827658
LSwFW,GHS_category,1,Specificity,Test,0.8980194579569145
LSwFW,GHS_category,1,Model Score,TrainTest,0.8140388540453252
LSwFW,GHS_category,2,Sensitivity,Train,0.9858473876636396
LSwFW,GHS_category,2,Specificity,Train,0.9964618469159099
LSwFW,GHS_category,2,Sensitivity,Test,0.5990271021542738
LSwFW,GHS_category,2,Specificity,Test,0.8997567755385685
LSwFW,GHS_category,2,Model Score,TrainTest,0.8172064535170529
LSwFW,GHS_category,3,Sensitivity,Train,0.9853756339190942
LSwFW,GHS_category,3,Specificity,Train,0.9963439084797736
LSwFW,GHS_category,3,Sensitivity,Test,0.5882557331480195
LSwFW,GHS_category,3,Specificity,Test,0.8970639332870048
LSwFW,GHS_category,3,Model Score,TrainTest,0.8122921631906928
LSwFW,GHS_category,4,Sensitivity,Train,0.9857294492275033
LSwFW,GHS_category,4,Specificity,Train,0.9964323623068758
