Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_simBatched_valacc,LLDLwFW_NosimBatched_valacc,LLDLwFW_simBatched_trainacc,LLDLwFW_NosimBatched_trainacc,LLDLwFW_simBatched_lr_0_001_valacc,LLDLwFW_NosimBatched_lr_0_001_valacc,LLDLwFW_simBatched_lr_0_001_trainacc,LLDLwFW_NosimBatched_lr_0_001_trainacc
563,,,,,,,0.829999983,0.819999993,0.943333328,0.99555558,0.879999995,0.839999974,1,1
564,,,,,,,0.810000002,0.829999983,0.953333318,0.99666667,0.879999995,0.839999974,1,1
565,,,,,,,0.839999974,0.829999983,0.961111128,0.99444443,0.879999995,0.850000024,1,1
566,,,,,,,0.819999993,0.819999993,0.964444458,0.99777776,0.870000005,0.839999974,1,1
567,,,,,,,0.829999983,0.819999993,0.923333347,0.99777776,0.879999995,0.850000024,1,1
568,,,,,,,0.819999993,0.819999993,0.975555539,0.99777776,0.879999995,0.839999974,1,1
569,,,,,,,0.839999974,0.819999993,0.956666648,0.99777776,0.879999995,0.839999974,1,1
570,,,,,,,0.829999983,0.819999993,0.948888898,0.99777776,0.879999995,0.839999974,1,1
571,,,,,,,0.819999993,0.819999993,0.962222219,0.99777776,0.879999995,0.839999974,1,1
572,,,,,,,0.870000005,0.819999993,0.981111109,0.99777776,0.879999995,0.839999974,1,1
573,,,,,,,0.810000002,0.819999993,0.981111109,0.99777776,0.879999995,0.850000024,1,1
574,,,,,,,0.839999974,0.819999993,0.980000019,0.99777776,0.879999995,0.839999974,1,1
575,,,,,,,0.839999974,0.819999993,0.98888886,0.99777776,0.870000005,0.839999974,1,1
576,,,,,,,0.870000005,0.819999993,0.986666679,0.99777776,0.879999995,0.839999974,0.99888891,1
577,,,,,,,0.870000005,0.819999993,0.978888869,0.99777776,0.879999995,0.839999974,0.986666679,1
578,,,,,,,0.839999974,0.819999993,0.984444439,0.99777776,0.850000024,0.839999974,0.982222199,1
579,,,,,,,0.860000014,0.819999993,0.9911111,0.99777776,0.850000024,0.839999974,0.973333359,1
580,,,,,,,0.870000005,0.819999993,0.986666679,0.99777776,0.860000014,0.839999974,0.98555553,1
581,,,,,,,0.829999983,0.819999993,0.962222219,0.99777776,0.870000005,0.839999974,0.99555558,1
582,,,,,,,0.800000012,0.819999993,0.938888907,0.99777776,0.879999995,0.839999974,0.99666667,1
583,,,,,,,0.769999981,0.819999993,0.923333347,0.99777776,0.889999986,0.839999974,0.99666667,1
584,,,,,,,0.810000002,0.819999993,0.938888907,0.99777776,0.879999995,0.839999974,0.99888891,1
585,,,,,,,0.860000014,0.819999993,0.951111138,0.99777776,0.879999995,0.839999974,0.99888891,1
586,,,,,,,0.819999993,0.819999993,0.973333359,0.99777776,0.889999986,0.839999974,0.99888891,1
587,,,,,,,0.860000014,0.819999993,0.975555539,0.99777776,0.879999995,0.850000024,0.99888891,1
588,,,,,,,0.839999974,0.819999993,0.98888886,0.99777776,0.889999986,0.850000024,0.99888891,1
589,,,,,,,0.819999993,0.819999993,0.981111109,0.99777776,0.879999995,0.850000024,0.99888891,1
590,,,,,,,0.829999983,0.819999993,0.978888869,0.99777776,0.889999986,0.850000024,0.99888891,1
591,,,,,,,0.839999974,0.819999993,0.971111119,0.99777776,0.889999986,0.850000024,0.99888891,1
592,,,,,,,0.839999974,0.819999993,0.984444439,0.99777776,0.889999986,0.850000024,0.99888891,1
593,,,,,,,0.829999983,0.819999993,0.98777777,0.99777776,0.899999976,0.850000024,0.99888891,1
594,,,,,,,0.839999974,0.819999993,0.966666639,0.99777776,0.889999986,0.850000024,1,1
595,,,,,,,0.860000014,0.819999993,0.99444443,0.99777776,0.889999986,0.850000024,1,1
596,,,,,,,0.839999974,0.819999993,0.99555558,0.99777776,0.889999986,0.850000024,1,1
597,,,,,,,0.870000005,0.819999993,0.99444443,0.99777776,0.889999986,0.850000024,1,1
598,,,,,,,0.860000014,0.819999993,0.984444439,0.99777776,0.889999986,0.850000024,1,1
599,,,,,,,0.850000024,0.819999993,0.983333349,0.99777776,0.889999986,0.850000024,1,1
600,,,,,,,0.870000005,0.819999993,0.9911111,0.99777776,0.889999986,0.850000024,1,1
601,,,,,,,0.850000024,0.819999993,0.99555558,0.99777776,0.889999986,0.850000024,1,1
602,,,,,,,0.829999983,0.819999993,0.983333349,0.99777776,0.889999986,0.850000024,1,1
603,,,,,,,0.889999986,0.819999993,0.98888886,0.99777776,0.889999986,0.850000024,1,1
604,,,,,,,0.850000024,0.819999993,0.99000001,0.99777776,0.889999986,0.850000024,1,1
605,,,,,,,0.889999986,0.829999983,0.99444443,0.99777776,0.889999986,0.850000024,1,1
606,,,,,,,0.860000014,0.819999993,0.99555558,0.99777776,0.889999986,0.850000024,1,1
607,,,,,,,0.879999995,0.819999993,0.9911111,0.99777776,0.889999986,0.850000024,1,1
608,,,,,,,0.860000014,0.819999993,0.99555558,0.99777776,0.889999986,0.850000024,1,1
609,,,,,,,0.850000024,0.819999993,0.99333334,0.99777776,0.889999986,0.850000024,1,1
610,,,,,,,0.879999995,0.829999983,0.99444443,0.99777776,0.889999986,0.850000024,1,1
611,,,,,,,0.829999983,0.819999993,0.99555558,0.99777776,0.889999986,0.850000024,1,1
612,,,,,,,0.860000014,0.829999983,0.99222225,0.99777776,0.889999986,0.850000024,1,1
613,,,,,,,0.870000005,0.829999983,0.99333334,0.99777776,0.899999976,0.850000024,1,1
614,,,,,,,0.879999995,0.829999983,0.99444443,0.99777776,0.899999976,0.850000024,1,1
615,,,,,,,0.870000005,0.829999983,0.99666667,0.99777776,0.899999976,0.850000024,1,1
616,,,,,,,0.879999995,0.829999983,0.99444443,0.99777776,0.899999976,0.850000024,1,1
617,,,,,,,0.860000014,0.829999983,0.99555558,0.99777776,0.899999976,0.850000024,1,1
618,,,,,,,0.899999976,0.829999983,0.99333334,0.99777776,0.899999976,0.850000024,1,1
619,,,,,,,0.829999983,0.829999983,0.99666667,0.99777776,0.899999976,0.850000024,1,1
620,,,,,,,0.879999995,0.829999983,0.99222225,0.99777776,0.899999976,0.850000024,1,1
621,,,,,,,0.850000024,0.829999983,0.99666667,0.99777776,0.899999976,0.850000024,1,1
622,,,,,,,0.829999983,0.829999983,0.99333334,0.99777776,0.899999976,0.850000024,1,1
623,,,,,,,0.850000024,0.829999983,0.99333334,0.99777776,0.899999976,0.850000024,1,1
624,,,,,,,0.839999974,0.829999983,0.962222219,0.99777776,0.899999976,0.850000024,1,1
625,,,,,,,0.819999993,0.829999983,0.963333309,0.99777776,0.899999976,0.850000024,1,1
626,,,,,,,0.819999993,0.829999983,0.941111088,0.99777776,0.899999976,0.850000024,1,1
627,,,,,,,0.800000012,0.829999983,0.942222238,0.99777776,0.899999976,0.850000024,1,1
628,,,,,,,0.850000024,0.829999983,0.972222209,0.99777776,0.899999976,0.850000024,1,1
629,,,,,,,0.829999983,0.829999983,0.973333359,0.99777776,0.899999976,0.850000024,1,1
630,,,,,,,0.879999995,0.829999983,0.966666639,0.99777776,0.899999976,0.850000024,1,1
631,,,,,,,0.819999993,0.829999983,0.972222209,0.99777776,0.899999976,0.850000024,1,1
632,,,,,,,0.839999974,0.829999983,0.966666639,0.99777776,0.899999976,0.850000024,1,1
633,,,,,,,0.850000024,0.829999983,0.98555553,0.99777776,0.899999976,0.850000024,1,1
634,,,,,,,0.860000014,0.829999983,0.98777777,0.99777776,0.899999976,0.850000024,1,1
635,,,,,,,0.839999974,0.819999993,0.99444443,0.99777776,0.899999976,0.850000024,1,1
636,,,,,,,0.850000024,0.829999983,0.986666679,0.99777776,0.899999976,0.850000024,1,1
637,,,,,,,0.850000024,0.829999983,0.9911111,0.99777776,0.899999976,0.850000024,1,1
638,,,,,,,0.850000024,0.819999993,0.973333359,0.99777776,0.899999976,0.850000024,1,1
639,,,,,,,0.850000024,0.819999993,0.982222199,0.99777776,0.899999976,0.850000024,1,1
640,,,,,,,0.860000014,0.819999993,0.9911111,0.99777776,0.899999976,0.850000024,1,1
641,,,,,,,0.870000005,0.819999993,0.984444439,0.99777776,0.899999976,0.850000024,1,1
642,,,,,,,0.829999983,0.819999993,0.977777779,0.99777776,0.899999976,0.850000024,1,1
643,,,,,,,0.889999986,0.800000012,0.981111109,0.99444443,0.899999976,0.850000024,1,1
644,,,,,,,0.889999986,0.800000012,0.98777777,0.886666656,0.899999976,0.850000024,1,1
645,,,,,,,0.850000024,0.649999976,0.99444443,0.76444447,0.899999976,0.850000024,1,1
646,,,,,,,0.860000014,0.730000019,0.99666667,0.75444442,0.899999976,0.850000024,1,1
647,,,,,,,0.870000005,0.75999999,0.99888891,0.837777793,0.899999976,0.850000024,1,1
648,,,,,,,0.870000005,0.779999971,1,0.895555556,0.899999976,0.850000024,1,1
649,,,,,,,0.870000005,0.779999971,1,0.899999976,0.899999976,0.850000024,1,1
650,,,,,,,0.870000005,0.769999981,1,0.893333316,0.899999976,0.850000024,1,1
651,,,,,,,0.860000014,0.730000019,1,0.898888886,0.899999976,0.850000024,1,1
652,,,,,,,0.870000005,0.769999981,1,0.886666656,0.899999976,0.850000024,1,0.99666667
653,,,,,,,0.860000014,0.75999999,0.99777776,0.912222207,0.899999976,0.860000014,1,0.98555553
654,,,,,,,0.870000005,0.75999999,0.99666667,0.925555527,0.899999976,0.870000005,1,0.99000001
655,,,,,,,0.860000014,0.75999999,1,0.930000007,0.899999976,0.850000024,1,0.99444443
656,,,,,,,0.870000005,0.790000021,0.99777776,0.934444427,0.899999976,0.850000024,1,0.99666667
657,,,,,,,0.860000014,0.810000002,0.99666667,0.947777748,0.899999976,0.829999983,1,0.99555558
658,,,,,,,0.870000005,0.730000019,0.99222225,0.942222238,0.889999986,0.839999974,1,0.99555558
659,,,,,,,0.860000014,0.810000002,0.970000029,0.938888907,0.889999986,0.860000014,1,0.99888891
660,,,,,,,0.860000014,0.800000012,0.986666679,0.966666639,0.889999986,0.879999995,1,1
661,,,,,,,0.860000014,0.800000012,0.982222199,0.972222209,0.889999986,0.879999995,1,1
662,,,,,,,0.870000005,0.720000029,0.967777789,0.968888879,0.889999986,0.879999995,1,1
663,,,,,,,0.829999983,0.819999993,0.971111119,0.965555549,0.889999986,0.889999986,1,1
664,,,,,,,0.839999974,0.829999983,0.980000019,0.957777798,0.889999986,0.889999986,1,1
665,,,,,,,0.870000005,0.800000012,0.98777777,0.962222219,0.889999986,0.899999976,1,1
666,,,,,,,0.860000014,0.790000021,0.98777777,0.971111119,0.889999986,0.899999976,1,1
667,,,,,,,0.839999974,0.790000021,0.99555558,0.982222199,0.889999986,0.899999976,1,1
668,,,,,,,0.839999974,0.790000021,0.99444443,0.933333337,0.889999986,0.889999986,1,1
669,,,,,,,0.829999983,0.810000002,0.99000001,0.951111138,0.889999986,0.889999986,1,1
670,,,,,,,0.839999974,0.810000002,0.984444439,0.961111128,0.889999986,0.889999986,1,1
671,,,,,,,0.860000014,0.829999983,0.98555553,0.964444458,0.889999986,0.870000005,1,1
672,,,,,,,0.850000024,0.810000002,0.99666667,0.962222219,0.889999986,0.879999995,1,1
673,,,,,,,0.870000005,0.790000021,0.99555558,0.959999979,0.889999986,0.870000005,1,1
674,,,,,,,0.870000005,0.800000012,0.99222225,0.964444458,0.889999986,0.870000005,1,1
675,,,,,,,0.850000024,0.860000014,0.99666667,0.965555549,0.889999986,0.879999995,1,1
676,,,,,,,0.850000024,0.769999981,0.99222225,0.975555539,0.889999986,0.870000005,1,1
677,,,,,,,0.850000024,0.829999983,0.98888886,0.970000029,0.889999986,0.879999995,1,1
678,,,,,,,0.860000014,0.839999974,0.99333334,0.968888879,0.889999986,0.879999995,1,1
679,,,,,,,0.850000024,0.800000012,0.99444443,0.970000029,0.889999986,0.879999995,1,1
680,,,,,,,0.839999974,0.810000002,0.9911111,0.949999988,0.889999986,0.879999995,1,1
681,,,,,,,0.860000014,0.75999999,0.99777776,0.921111107,0.889999986,0.879999995,1,1
682,,,,,,,0.860000014,0.839999974,0.99888891,0.947777748,0.889999986,0.879999995,1,1
683,,,,,,,0.879999995,0.769999981,0.99666667,0.939999998,0.889999986,0.879999995,1,1
684,,,,,,,0.870000005,0.819999993,0.99888891,0.957777798,0.889999986,0.879999995,1,1
685,,,,,,,0.860000014,0.800000012,0.99888891,0.966666639,0.889999986,0.879999995,1,1
686,,,,,,,0.879999995,0.800000012,0.9911111,0.954444468,0.889999986,0.879999995,1,1
687,,,,,,,0.839999974,0.819999993,0.99222225,0.963333309,0.889999986,0.870000005,1,1
688,,,,,,,0.850000024,0.790000021,0.99222225,0.974444449,0.889999986,0.870000005,1,1
689,,,,,,,0.879999995,0.810000002,0.98777777,0.970000029,0.889999986,0.879999995,1,1
690,,,,,,,0.850000024,0.800000012,0.942222238,0.980000019,0.889999986,0.870000005,1,1
691,,,,,,,0.819999993,0.769999981,0.928888917,0.973333359,0.889999986,0.879999995,1,1
692,,,,,,,0.850000024,0.829999983,0.948888898,0.972222209,0.889999986,0.870000005,1,1
693,,,,,,,0.829999983,0.810000002,0.941111088,0.972222209,0.889999986,0.879999995,1,1
694,,,,,,,0.860000014,0.829999983,0.947777748,0.955555558,0.889999986,0.879999995,1,1
695,,,,,,,0.839999974,0.810000002,0.951111138,0.963333309,0.889999986,0.870000005,1,1
696,,,,,,,0.839999974,0.819999993,0.967777789,0.964444458,0.889999986,0.870000005,1,1
697,,,,,,,0.829999983,0.810000002,0.965555549,0.964444458,0.889999986,0.870000005,1,1
698,,,,,,,0.879999995,0.790000021,0.976666689,0.949999988,0.889999986,0.870000005,1,1
699,,,,,,,0.879999995,0.810000002,0.98888886,0.970000029,0.889999986,0.870000005,1,1
700,,,,,,,0.889999986,0.829999983,0.99333334,0.977777779,0.889999986,0.870000005,1,1
701,,,,,,,0.879999995,0.839999974,0.99444443,0.984444439,0.889999986,0.870000005,1,1
702,,,,,,,0.910000026,0.850000024,0.99666667,0.986666679,0.889999986,0.870000005,1,1
703,,,,,,,0.889999986,0.829999983,0.99888891,0.98888886,0.889999986,0.870000005,1,1
704,,,,,,,0.889999986,0.850000024,0.99555558,0.98888886,0.889999986,0.870000005,1,1
705,,,,,,,0.899999976,0.850000024,0.99888891,0.98888886,0.889999986,0.870000005,1,1
706,,,,,,,0.889999986,0.819999993,0.99777776,0.983333349,0.889999986,0.870000005,1,1
707,,,,,,,0.910000026,0.829999983,0.99555558,0.984444439,0.889999986,0.870000005,1,1
708,,,,,,,0.899999976,0.810000002,0.99888891,0.98555553,0.889999986,0.870000005,1,1
709,,,,,,,0.899999976,0.829999983,0.99888891,0.98777777,0.889999986,0.870000005,1,1
710,,,,,,,0.910000026,0.800000012,1,0.984444439,0.889999986,0.870000005,1,1
711,,,,,,,0.899999976,0.810000002,1,0.9911111,0.889999986,0.870000005,1,1
712,,,,,,,0.879999995,0.829999983,1,0.983333349,0.889999986,0.870000005,1,1
713,,,,,,,0.899999976,0.810000002,0.99888891,0.963333309,0.879999995,0.870000005,1,1
714,,,,,,,0.899999976,0.829999983,1,0.976666689,0.879999995,0.870000005,1,1
715,,,,,,,0.910000026,0.779999971,1,0.978888869,0.879999995,0.870000005,1,1
716,,,,,,,0.910000026,0.839999974,1,0.981111109,0.879999995,0.870000005,1,1
717,,,,,,,0.889999986,0.810000002,0.99888891,0.983333349,0.870000005,0.870000005,1,1
718,,,,,,,0.910000026,0.839999974,1,0.986666679,0.879999995,0.870000005,1,1
719,,,,,,,0.889999986,0.850000024,0.99888891,0.98555553,0.879999995,0.870000005,1,1
720,,,,,,,0.860000014,0.829999983,0.99666667,0.972222209,0.879999995,0.870000005,1,1
721,,,,,,,0.910000026,0.839999974,0.986666679,0.98555553,0.879999995,0.870000005,1,1
722,,,,,,,0.879999995,0.829999983,0.967777789,0.99333334,0.870000005,0.870000005,1,1
723,,,,,,,0.819999993,0.819999993,0.888888896,0.98777777,0.879999995,0.870000005,1,1
724,,,,,,,0.730000019,0.850000024,0.850000024,0.977777779,0.870000005,0.870000005,1,1
725,,,,,,,0.800000012,0.819999993,0.825555563,0.982222199,0.870000005,0.870000005,1,1
726,,,,,,,0.699999988,0.839999974,0.781111121,0.98777777,0.870000005,0.870000005,1,1
727,,,,,,,0.680000007,0.829999983,0.74444443,0.984444439,0.870000005,0.870000005,1,1
728,,,,,,,0.709999979,0.829999983,0.779999971,0.99444443,0.870000005,0.870000005,1,1
729,,,,,,,0.839999974,0.829999983,0.798888862,0.98555553,0.870000005,0.870000005,1,1
730,,,,,,,0.75999999,0.829999983,0.862222195,0.98777777,0.870000005,0.870000005,1,1
731,,,,,,,0.800000012,0.839999974,0.879999995,0.98777777,0.870000005,0.870000005,1,1
732,,,,,,,0.850000024,0.810000002,0.896666646,0.98888886,0.870000005,0.870000005,1,1
733,,,,,,,0.810000002,0.839999974,0.928888917,0.99000001,0.870000005,0.870000005,1,1
734,,,,,,,0.810000002,0.819999993,0.941111088,0.99333334,0.870000005,0.870000005,1,1
735,,,,,,,0.829999983,0.819999993,0.937777758,0.978888869,0.870000005,0.870000005,1,1
736,,,,,,,0.839999974,0.819999993,0.948888898,0.976666689,0.870000005,0.870000005,1,1
737,,,,,,,0.860000014,0.800000012,0.944444418,0.955555558,0.870000005,0.870000005,1,1
738,,,,,,,0.810000002,0.790000021,0.957777798,0.916666687,0.870000005,0.870000005,1,1
739,,,,,,,0.850000024,0.829999983,0.965555549,0.922222197,0.870000005,0.870000005,1,1
740,,,,,,,0.790000021,0.870000005,0.955555558,0.939999998,0.870000005,0.870000005,1,1
741,,,,,,,0.829999983,0.850000024,0.953333318,0.966666639,0.870000005,0.870000005,1,1
742,,,,,,,0.790000021,0.829999983,0.944444418,0.980000019,0.870000005,0.870000005,1,1
743,,,,,,,0.819999993,0.860000014,0.964444458,0.972222209,0.870000005,0.870000005,1,1
744,,,,,,,0.829999983,0.819999993,0.968888879,0.983333349,0.870000005,0.870000005,1,1
745,,,,,,,0.850000024,0.810000002,0.972222209,0.974444449,0.870000005,0.870000005,1,1
746,,,,,,,0.800000012,0.850000024,0.967777789,0.976666689,0.870000005,0.870000005,1,1
747,,,,,,,0.800000012,0.839999974,0.973333359,0.959999979,0.870000005,0.870000005,1,1
748,,,,,,,0.819999993,0.819999993,0.958888888,0.948888898,0.870000005,0.870000005,1,1
749,,,,,,,0.790000021,0.829999983,0.964444458,0.971111119,0.870000005,0.870000005,1,1
750,,,,,,,0.829999983,0.860000014,0.966666639,0.973333359,0.870000005,0.870000005,1,1
751,,,,,,,0.819999993,0.839999974,0.980000019,0.972222209,0.870000005,0.879999995,1,1
752,,,,,,,0.829999983,0.699999988,0.973333359,0.896666646,0.879999995,0.879999995,0.99777776,1
753,,,,,,,0.829999983,0.829999983,0.981111109,0.932222247,0.870000005,0.879999995,0.99777776,1
754,,,,,,,0.850000024,0.839999974,0.976666689,0.955555558,0.860000014,0.879999995,0.99222225,1
755,,,,,,,0.819999993,0.850000024,0.983333349,0.955555558,0.870000005,0.879999995,0.973333359,1
756,,,,,,,0.839999974,0.819999993,0.981111109,0.971111119,0.850000024,0.879999995,0.980000019,1
757,,,,,,,0.850000024,0.839999974,0.986666679,0.976666689,0.810000002,0.879999995,0.98777777,1
758,,,,,,,0.839999974,0.810000002,0.983333349,0.974444449,0.829999983,0.879999995,0.99222225,1
759,,,,,,,0.850000024,0.850000024,0.982222199,0.980000019,0.860000014,0.879999995,1,1
760,,,,,,,0.860000014,0.829999983,0.98555553,0.981111109,0.860000014,0.879999995,1,1
761,,,,,,,0.839999974,0.850000024,0.983333349,0.973333359,0.860000014,0.879999995,1,1
762,,,,,,,0.839999974,0.850000024,0.98555553,0.972222209,0.860000014,0.879999995,1,1
763,,,,,,,0.839999974,0.850000024,0.98555553,0.963333309,0.860000014,0.879999995,1,1
764,,,,,,,0.839999974,0.839999974,0.984444439,0.933333337,0.860000014,0.879999995,1,1
765,,,,,,,0.829999983,0.839999974,0.983333349,0.949999988,0.850000024,0.879999995,1,1
766,,,,,,,0.839999974,0.829999983,0.983333349,0.970000029,0.850000024,0.879999995,1,1
767,,,,,,,0.829999983,0.850000024,0.98888886,0.968888879,0.850000024,0.879999995,1,1
768,,,,,,,0.810000002,0.829999983,0.967777789,0.982222199,0.850000024,0.879999995,1,1
769,,,,,,,0.850000024,0.810000002,0.942222238,0.976666689,0.850000024,0.879999995,1,1
770,,,,,,,0.850000024,0.839999974,0.926666677,0.983333349,0.850000024,0.879999995,1,1
771,,,,,,,0.839999974,0.839999974,0.953333318,0.956666648,0.850000024,0.879999995,1,1
772,,,,,,,0.839999974,0.810000002,0.965555549,0.933333337,0.850000024,0.879999995,1,1
773,,,,,,,0.860000014,0.829999983,0.972222209,0.953333318,0.850000024,0.879999995,1,1
774,,,,,,,0.850000024,0.850000024,0.980000019,0.953333318,0.850000024,0.879999995,1,1
775,,,,,,,0.850000024,0.839999974,0.983333349,0.959999979,0.850000024,0.879999995,1,1
776,,,,,,,0.860000014,0.839999974,0.975555539,0.964444458,0.850000024,0.879999995,1,1
777,,,,,,,0.829999983,0.850000024,0.959999979,0.965555549,0.850000024,0.879999995,1,1
778,,,,,,,0.829999983,0.810000002,0.973333359,0.972222209,0.850000024,0.879999995,1,1
779,,,,,,,0.839999974,0.870000005,0.981111109,0.965555549,0.850000024,0.879999995,1,1
780,,,,,,,0.829999983,0.879999995,0.984444439,0.965555549,0.850000024,0.879999995,1,1
781,,,,,,,0.839999974,0.810000002,0.98555553,0.980000019,0.850000024,0.879999995,1,1
782,,,,,,,0.829999983,0.870000005,0.98888886,0.977777779,0.850000024,0.879999995,1,1
783,,,,,,,0.800000012,0.870000005,0.986666679,0.978888869,0.850000024,0.879999995,1,1
784,,,,,,,0.839999974,0.850000024,0.9911111,0.983333349,0.850000024,0.879999995,1,1
785,,,,,,,0.850000024,0.839999974,0.986666679,0.977777779,0.850000024,0.879999995,1,1
786,,,,,,,0.810000002,0.850000024,0.982222199,0.978888869,0.850000024,0.879999995,1,1
787,,,,,,,0.850000024,0.839999974,0.982222199,0.959999979,0.850000024,0.879999995,1,1
788,,,,,,,0.839999974,0.839999974,0.986666679,0.939999998,0.850000024,0.879999995,1,1
789,,,,,,,0.850000024,0.860000014,0.984444439,0.923333347,0.850000024,0.829999983,1,0.99333334
790,,,,,,,0.829999983,0.839999974,0.984444439,0.961111128,0.850000024,0.819999993,1,0.972222209
791,,,,,,,0.870000005,0.860000014,0.983333349,0.957777798,0.850000024,0.860000014,1,0.978888869
792,,,,,,,0.829999983,0.870000005,0.980000019,0.968888879,0.850000024,0.870000005,1,0.99222225
793,,,,,,,0.829999983,0.870000005,0.983333349,0.978888869,0.850000024,0.860000014,1,0.99888891
794,,,,,,,0.850000024,0.839999974,0.986666679,0.970000029,0.850000024,0.870000005,1,0.99888891
795,,,,,,,0.819999993,0.839999974,0.98777777,0.975555539,0.850000024,0.870000005,1,0.99888891
796,,,,,,,0.829999983,0.839999974,0.978888869,0.975555539,0.850000024,0.870000005,1,0.99888891
797,,,,,,,0.850000024,0.829999983,0.974444449,0.975555539,0.850000024,0.870000005,1,0.99888891
798,,,,,,,0.850000024,0.829999983,0.98555553,0.984444439,0.850000024,0.870000005,1,0.99888891
799,,,,,,,0.829999983,0.860000014,0.972222209,0.980000019,0.850000024,0.870000005,1,0.99888891
800,,,,,,,0.850000024,0.870000005,0.959999979,0.982222199,0.850000024,0.870000005,1,0.99888891
801,,,,,,,0.790000021,0.860000014,0.978888869,0.978888869,0.850000024,0.870000005,1,0.99888891
802,,,,,,,0.839999974,0.839999974,0.970000029,0.976666689,0.850000024,0.870000005,1,0.99888891
803,,,,,,,0.790000021,0.829999983,0.961111128,0.976666689,0.850000024,0.870000005,1,0.99888891
804,,,,,,,0.829999983,0.870000005,0.978888869,0.956666648,0.850000024,0.870000005,1,0.99888891
805,,,,,,,0.850000024,0.850000024,0.982222199,0.976666689,0.850000024,0.870000005,1,0.99888891
806,,,,,,,0.850000024,0.870000005,0.967777789,0.976666689,0.850000024,0.870000005,1,0.99888891
807,,,,,,,0.850000024,0.850000024,0.939999998,0.977777779,0.850000024,0.870000005,1,0.99888891
808,,,,,,,0.879999995,0.860000014,0.942222238,0.980000019,0.850000024,0.870000005,1,0.99888891
809,,,,,,,0.850000024,0.860000014,0.955555558,0.975555539,0.850000024,0.870000005,1,0.99888891
810,,,,,,,0.850000024,0.860000014,0.963333309,0.967777789,0.850000024,0.870000005,1,0.99888891
811,,,,,,,0.850000024,0.829999983,0.951111138,0.970000029,0.850000024,0.870000005,1,0.99888891
812,,,,,,,0.810000002,0.860000014,0.951111138,0.968888879,0.850000024,0.870000005,1,0.99888891
813,,,,,,,0.839999974,0.829999983,0.964444458,0.971111119,0.850000024,0.870000005,1,0.99888891
814,,,,,,,0.839999974,0.870000005,0.959999979,0.981111109,0.850000024,0.870000005,1,0.99888891
815,,,,,,,0.860000014,0.850000024,0.974444449,0.977777779,0.850000024,0.870000005,1,0.99888891
816,,,,,,,0.839999974,0.860000014,0.980000019,0.975555539,0.850000024,0.870000005,1,0.99888891
817,,,,,,,0.860000014,0.850000024,0.967777789,0.978888869,0.850000024,0.870000005,1,0.99888891
818,,,,,,,0.790000021,0.850000024,0.951111138,0.983333349,0.850000024,0.870000005,1,0.99888891
819,,,,,,,0.860000014,0.870000005,0.948888898,0.977777779,0.850000024,0.870000005,1,0.99888891
820,,,,,,,0.870000005,0.870000005,0.974444449,0.978888869,0.850000024,0.870000005,1,0.99888891
821,,,,,,,0.839999974,0.870000005,0.956666648,0.984444439,0.850000024,0.870000005,1,0.99888891
822,,,,,,,0.839999974,0.870000005,0.939999998,0.98555553,0.850000024,0.870000005,1,0.99888891
823,,,,,,,0.819999993,0.870000005,0.955555558,0.984444439,0.850000024,0.870000005,1,1
824,,,,,,,0.839999974,0.860000014,0.963333309,0.975555539,0.850000024,0.870000005,1,1
825,,,,,,,0.860000014,0.860000014,0.972222209,0.980000019,0.850000024,0.870000005,1,1
826,,,,,,,0.839999974,0.879999995,0.977777779,0.981111109,0.850000024,0.870000005,1,1
827,,,,,,,0.860000014,0.870000005,0.974444449,0.975555539,0.850000024,0.870000005,1,1
828,,,,,,,0.850000024,0.860000014,0.978888869,0.984444439,0.850000024,0.870000005,1,1
829,,,,,,,0.860000014,0.860000014,0.977777779,0.980000019,0.850000024,0.879999995,1,0.99444443
830,,,,,,,0.850000024,0.870000005,0.974444449,0.977777779,0.850000024,0.850000024,1,0.99000001
831,,,,,,,0.850000024,0.850000024,0.978888869,0.984444439,0.850000024,0.860000014,1,0.99666667
832,,,,,,,0.870000005,0.829999983,0.975555539,0.976666689,0.850000024,0.879999995,1,0.99555558
833,,,,,,,0.870000005,0.879999995,0.966666639,0.981111109,0.850000024,0.879999995,1,0.99666667
834,,,,,,,0.889999986,0.860000014,0.976666689,0.974444449,0.850000024,0.860000014,1,0.99666667
835,,,,,,,0.879999995,0.860000014,0.983333349,0.972222209,0.850000024,0.850000024,1,0.99444443
836,,,,,,,0.870000005,0.850000024,0.986666679,0.978888869,0.850000024,0.860000014,1,0.99444443
837,,,,,,,0.879999995,0.829999983,0.984444439,0.981111109,0.850000024,0.850000024,1,0.99888891
838,,,,,,,0.870000005,0.850000024,0.981111109,0.982222199,0.850000024,0.850000024,1,0.99888891
839,,,,,,,0.879999995,0.850000024,0.977777779,0.980000019,0.850000024,0.850000024,1,0.99888891
840,,,,,,,0.860000014,0.850000024,0.975555539,0.977777779,0.850000024,0.850000024,1,0.99888891
841,,,,,,,0.860000014,0.860000014,0.978888869,0.967777789,0.850000024,0.850000024,1,0.99888891
842,,,,,,,0.860000014,0.829999983,0.978888869,0.972222209,0.850000024,0.850000024,1,0.99888891
