Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
963,0.800000012,0.670000017,0.579999983,1,1,0.98555553
964,0.800000012,0.660000026,0.610000014,1,1,0.99555558
965,0.790000021,0.660000026,0.610000014,1,1,1
966,0.800000012,0.689999998,0.579999983,1,1,1
967,0.800000012,0.670000017,0.579999983,1,1,1
968,0.800000012,0.670000017,0.589999974,1,1,1
969,0.790000021,0.670000017,0.589999974,1,1,1
970,0.800000012,0.670000017,0.589999974,1,1,1
971,0.790000021,0.670000017,0.550000012,1,1,1
972,0.800000012,0.670000017,0.560000002,1,1,1
973,0.790000021,0.670000017,0.560000002,1,1,1
974,0.800000012,0.670000017,0.560000002,1,1,1
975,0.790000021,0.670000017,0.569999993,1,1,1
976,0.779999971,0.670000017,0.560000002,1,1,1
977,0.810000002,0.670000017,0.579999983,1,1,1
978,0.810000002,0.670000017,0.569999993,0.930000007,1,1
979,0.819999993,0.649999976,0.579999983,0.946666658,1,1
980,0.790000021,0.670000017,0.579999983,0.983333349,1,1
981,0.800000012,0.670000017,0.569999993,0.9911111,1,1
982,0.819999993,0.649999976,0.569999993,0.99888891,1,1
983,0.810000002,0.670000017,0.579999983,1,1,1
984,0.819999993,0.670000017,0.579999983,1,1,1
985,0.819999993,0.670000017,0.569999993,1,1,1
986,0.819999993,0.649999976,0.589999974,1,1,1
987,0.819999993,0.649999976,0.569999993,1,1,1
988,0.819999993,0.670000017,0.579999983,1,1,1
989,0.819999993,0.649999976,0.569999993,1,1,1
990,0.810000002,0.639999986,0.579999983,1,1,1
991,0.819999993,0.649999976,0.579999983,1,1,1
992,0.819999993,0.660000026,0.579999983,1,1,1
993,0.819999993,0.660000026,0.579999983,1,1,1
994,0.810000002,0.639999986,0.579999983,1,1,1
995,0.810000002,0.639999986,0.629999995,1,1,1
996,0.810000002,0.649999976,0.589999974,1,1,1
997,0.819999993,0.639999986,0.579999983,1,1,1
998,0.819999993,0.639999986,0.579999983,1,1,1
999,0.829999983,0.649999976,0.579999983,1,1,1
1000,0.819999993,0.639999986,0.579999983,1,1,1
1001,0.810000002,0.649999976,0.579999983,1,1,1
1002,0.810000002,0.639999986,0.600000024,1,1,1
1003,0.819999993,0.649999976,0.589999974,1,1,1
1004,0.819999993,0.629999995,0.579999983,1,1,1
1005,0.819999993,0.629999995,0.610000014,1,1,1
1006,0.819999993,0.649999976,0.610000014,1,1,1
1007,0.819999993,0.649999976,0.589999974,1,1,1
1008,0.819999993,0.629999995,0.600000024,1,1,1
1009,0.819999993,0.660000026,0.610000014,1,1,1
1010,0.819999993,0.629999995,0.579999983,1,1,1
1011,0.819999993,0.629999995,0.569999993,1,1,0.829999983
1012,0.819999993,0.639999986,0.620000005,1,1,0.899999976
1013,0.819999993,0.560000002,0.589999974,1,0.942222238,0.961111128
1014,0.819999993,0.620000005,0.579999983,1,0.837777793,0.99444443
1015,0.819999993,0.610000014,0.610000014,1,0.966666639,0.99777776
1016,0.819999993,0.629999995,0.600000024,1,0.99000001,1
1017,0.819999993,0.629999995,0.600000024,1,1,1
1018,0.819999993,0.629999995,0.600000024,1,1,1
1019,0.819999993,0.629999995,0.600000024,1,1,1
1020,0.819999993,0.620000005,0.600000024,1,1,1
1021,0.819999993,0.639999986,0.600000024,1,1,1
1022,0.819999993,0.629999995,0.600000024,1,1,1
1023,0.819999993,0.639999986,0.600000024,1,1,1
1024,0.819999993,0.629999995,0.600000024,1,1,1
1025,0.819999993,0.629999995,0.600000024,1,1,1
1026,0.819999993,0.639999986,0.600000024,1,1,1
1027,0.819999993,0.629999995,0.600000024,1,1,1
1028,0.819999993,0.629999995,0.600000024,1,1,1
1029,0.819999993,0.639999986,0.610000014,1,1,1
1030,0.810000002,0.639999986,0.600000024,1,1,1
1031,0.810000002,0.639999986,0.610000014,1,1,1
1032,0.810000002,0.639999986,0.610000014,1,1,1
1033,0.819999993,0.639999986,0.610000014,1,1,1
1034,0.810000002,0.629999995,0.620000005,1,1,1
1035,0.810000002,0.639999986,0.620000005,1,1,1
1036,0.800000012,0.639999986,0.620000005,1,1,1
1037,0.800000012,0.639999986,0.620000005,1,1,1
1038,0.800000012,0.639999986,0.620000005,1,1,1
1039,0.800000012,0.639999986,0.620000005,1,1,1
1040,0.800000012,0.639999986,0.620000005,1,1,1
1041,0.800000012,0.649999976,0.620000005,1,1,1
1042,0.800000012,0.639999986,0.620000005,1,1,1
1043,0.800000012,0.649999976,0.639999986,1,1,1
1044,0.800000012,0.649999976,0.629999995,1,1,1
1045,0.800000012,0.649999976,0.639999986,1,1,1
1046,0.800000012,0.649999976,0.629999995,1,1,1
1047,0.800000012,0.649999976,0.629999995,1,1,1
1048,0.800000012,0.649999976,0.620000005,1,1,1
1049,0.800000012,0.660000026,0.629999995,1,1,1
1050,0.790000021,0.649999976,0.639999986,1,1,1
1051,0.800000012,0.649999976,0.629999995,1,1,1
1052,0.790000021,0.649999976,0.629999995,1,1,1
1053,0.800000012,0.639999986,0.620000005,0.928888917,1,1
1054,0.800000012,0.660000026,0.629999995,0.939999998,1,1
1055,0.790000021,0.639999986,0.620000005,0.978888869,1,1
1056,0.779999971,0.660000026,0.610000014,0.99555558,1,1
1057,0.790000021,0.649999976,0.629999995,1,1,1
1058,0.800000012,0.649999976,0.620000005,1,1,1
1059,0.790000021,0.660000026,0.600000024,1,1,1
1060,0.790000021,0.649999976,0.620000005,1,1,1
1061,0.790000021,0.649999976,0.610000014,1,1,1
1062,0.779999971,0.649999976,0.610000014,1,1,1
1063,0.790000021,0.649999976,0.589999974,1,1,0.807777762
1064,0.790000021,0.649999976,0.670000017,1,1,0.911111116
1065,0.790000021,0.649999976,0.639999986,1,1,0.968888879
1066,0.800000012,0.660000026,0.620000005,1,1,0.99222225
1067,0.800000012,0.649999976,0.629999995,1,1,0.99888891
1068,0.800000012,0.660000026,0.629999995,1,1,1
1069,0.800000012,0.660000026,0.629999995,1,1,1
1070,0.800000012,0.649999976,0.639999986,1,1,1
1071,0.800000012,0.660000026,0.639999986,1,1,1
1072,0.800000012,0.660000026,0.639999986,1,1,1
1073,0.800000012,0.670000017,0.639999986,1,1,1
1074,0.810000002,0.660000026,0.639999986,1,1,1
1075,0.810000002,0.649999976,0.629999995,1,1,1
1076,0.810000002,0.670000017,0.639999986,1,1,1
1077,0.810000002,0.670000017,0.620000005,1,1,1
1078,0.810000002,0.660000026,0.620000005,1,1,1
1079,0.800000012,0.670000017,0.639999986,1,1,1
1080,0.810000002,0.660000026,0.649999976,1,1,1
1081,0.800000012,0.649999976,0.629999995,1,1,1
1082,0.810000002,0.629999995,0.629999995,1,0.883333325,1
1083,0.800000012,0.670000017,0.629999995,1,0.923333347,1
1084,0.800000012,0.629999995,0.629999995,1,0.98888886,1
1085,0.810000002,0.680000007,0.629999995,1,0.99666667,1
1086,0.810000002,0.680000007,0.610000014,1,1,1
1087,0.810000002,0.660000026,0.639999986,1,1,1
1088,0.800000012,0.649999976,0.620000005,1,1,1
1089,0.810000002,0.660000026,0.649999976,1,1,1
1090,0.810000002,0.660000026,0.629999995,1,1,1
1091,0.810000002,0.649999976,0.620000005,1,1,1
1092,0.810000002,0.660000026,0.649999976,1,1,1
1093,0.810000002,0.649999976,0.629999995,1,1,1
1094,0.810000002,0.660000026,0.620000005,1,1,1
1095,0.810000002,0.660000026,0.629999995,1,1,1
1096,0.810000002,0.660000026,0.629999995,1,1,1
1097,0.800000012,0.660000026,0.639999986,1,1,1
1098,0.810000002,0.660000026,0.620000005,1,1,1
1099,0.810000002,0.660000026,0.629999995,1,1,1
1100,0.800000012,0.660000026,0.629999995,1,1,1
1101,0.800000012,0.660000026,0.629999995,1,1,1
1102,0.810000002,0.660000026,0.629999995,1,1,1
1103,0.800000012,0.660000026,0.620000005,1,1,1
1104,0.810000002,0.660000026,0.639999986,1,1,1
1105,0.800000012,0.660000026,0.620000005,1,1,1
1106,0.810000002,0.660000026,0.620000005,1,1,1
1107,0.810000002,0.660000026,0.629999995,1,1,1
1108,0.810000002,0.660000026,0.620000005,1,1,1
1109,0.810000002,0.660000026,0.620000005,1,1,1
1110,0.810000002,0.660000026,0.620000005,1,1,1
1111,0.800000012,0.660000026,0.629999995,1,1,1
1112,0.810000002,0.660000026,0.610000014,1,1,1
1113,0.800000012,0.660000026,0.579999983,1,1,1
1114,0.810000002,0.660000026,0.579999983,1,1,0.797777772
1115,0.810000002,0.649999976,0.689999998,1,1,0.921111107
1116,0.810000002,0.649999976,0.579999983,1,1,0.980000019
1117,0.800000012,0.649999976,0.579999983,1,1,0.99666667
1118,0.810000002,0.649999976,0.569999993,1,1,0.99888891
1119,0.810000002,0.649999976,0.610000014,1,1,1
1120,0.810000002,0.649999976,0.610000014,1,1,1
1121,0.800000012,0.660000026,0.589999974,1,1,1
1122,0.810000002,0.660000026,0.600000024,1,1,1
1123,0.810000002,0.649999976,0.620000005,1,1,1
1124,0.800000012,0.660000026,0.610000014,1,1,1
1125,0.800000012,0.649999976,0.610000014,1,1,1
1126,0.810000002,0.660000026,0.589999974,1,1,1
1127,0.769999981,0.660000026,0.600000024,0.958888888,1,1
1128,0.779999971,0.670000017,0.589999974,0.927777767,1,1
1129,0.819999993,0.649999976,0.600000024,0.978888869,1,1
1130,0.810000002,0.660000026,0.610000014,0.99222225,1,1
1131,0.790000021,0.660000026,0.589999974,0.99444443,1,1
1132,0.810000002,0.660000026,0.610000014,0.99888891,1,1
1133,0.800000012,0.660000026,0.600000024,0.99777776,1,1
1134,0.810000002,0.660000026,0.589999974,1,1,1
1135,0.810000002,0.670000017,0.600000024,1,1,1
1136,0.810000002,0.660000026,0.600000024,1,1,1
1137,0.810000002,0.670000017,0.589999974,1,1,1
1138,0.810000002,0.660000026,0.600000024,1,1,1
1139,0.810000002,0.660000026,0.600000024,1,1,1
1140,0.810000002,0.660000026,0.620000005,1,1,1
1141,0.810000002,0.670000017,0.629999995,1,1,1
1142,0.810000002,0.660000026,0.620000005,1,1,1
1143,0.810000002,0.670000017,0.620000005,1,1,1
1144,0.810000002,0.660000026,0.629999995,1,1,1
1145,0.810000002,0.660000026,0.610000014,1,1,1
1146,0.810000002,0.670000017,0.610000014,1,1,1
1147,0.810000002,0.660000026,0.610000014,1,1,1
1148,0.810000002,0.660000026,0.629999995,1,1,1
1149,0.810000002,0.660000026,0.610000014,1,1,1
1150,0.810000002,0.660000026,0.610000014,1,1,1
1151,0.810000002,0.670000017,0.610000014,1,1,1
1152,0.800000012,0.660000026,0.600000024,1,1,1
1153,0.810000002,0.670000017,0.610000014,1,1,1
1154,0.810000002,0.670000017,0.579999983,1,1,1
1155,0.810000002,0.600000024,0.610000014,1,0.838888884,1
1156,0.810000002,0.629999995,0.629999995,1,0.961111128,1
1157,0.800000012,0.639999986,0.620000005,1,0.99000001,1
1158,0.800000012,0.670000017,0.629999995,1,0.99666667,1
1159,0.800000012,0.670000017,0.600000024,1,1,1
1160,0.800000012,0.660000026,0.629999995,1,1,1
1161,0.810000002,0.660000026,0.620000005,1,1,1
1162,0.810000002,0.680000007,0.629999995,1,1,1
1163,0.800000012,0.680000007,0.629999995,1,1,1
1164,0.800000012,0.689999998,0.560000002,1,1,0.906666696
1165,0.810000002,0.689999998,0.639999986,1,1,0.824444473
1166,0.800000012,0.680000007,0.600000024,1,1,0.948888898
1167,0.800000012,0.680000007,0.620000005,1,1,0.986666679
1168,0.800000012,0.670000017,0.589999974,1,1,0.99444443
1169,0.810000002,0.680000007,0.610000014,1,1,1
1170,0.800000012,0.680000007,0.610000014,1,1,1
1171,0.800000012,0.660000026,0.610000014,1,1,1
1172,0.810000002,0.649999976,0.610000014,1,1,1
1173,0.800000012,0.660000026,0.620000005,1,1,1
1174,0.800000012,0.660000026,0.610000014,1,1,1
1175,0.800000012,0.660000026,0.610000014,1,1,1
1176,0.800000012,0.649999976,0.620000005,1,1,1
1177,0.800000012,0.649999976,0.610000014,1,1,1
1178,0.800000012,0.660000026,0.610000014,1,1,1
1179,0.800000012,0.660000026,0.610000014,1,1,1
1180,0.800000012,0.649999976,0.620000005,1,1,1
1181,0.800000012,0.649999976,0.610000014,1,1,1
1182,0.800000012,0.649999976,0.610000014,1,1,1
1183,0.800000012,0.649999976,0.610000014,1,1,1
1184,0.800000012,0.649999976,0.610000014,1,1,1
1185,0.800000012,0.649999976,0.610000014,1,1,1
1186,0.800000012,0.649999976,0.610000014,1,1,1
1187,0.800000012,0.649999976,0.610000014,1,1,1
1188,0.800000012,0.649999976,0.610000014,1,1,1
1189,0.800000012,0.649999976,0.610000014,1,1,1
1190,0.800000012,0.649999976,0.610000014,1,1,1
1191,0.800000012,0.660000026,0.600000024,1,1,1
1192,0.800000012,0.649999976,0.639999986,1,1,1
1193,0.800000012,0.649999976,0.620000005,1,1,1
1194,0.800000012,0.649999976,0.600000024,1,1,1
1195,0.790000021,0.649999976,0.620000005,1,1,1
1196,0.790000021,0.649999976,0.610000014,1,1,1
1197,0.800000012,0.660000026,0.610000014,1,1,1
1198,0.779999971,0.649999976,0.610000014,0.99888891,1,1
1199,0.819999993,0.660000026,0.620000005,0.903333306,1,1
1200,0.819999993,0.649999976,0.610000014,0.943333328,1,1
1201,0.800000012,0.649999976,0.610000014,0.980000019,1,1
1202,0.810000002,0.649999976,0.610000014,0.99222225,1,1
1203,0.800000012,0.649999976,0.610000014,0.99777776,1,1
1204,0.800000012,0.649999976,0.620000005,0.99666667,1,1
1205,0.800000012,0.649999976,0.610000014,0.99888891,1,1
1206,0.800000012,0.649999976,0.620000005,1,1,1
1207,0.800000012,0.649999976,0.610000014,0.99888891,1,1
1208,0.800000012,0.649999976,0.600000024,0.99888891,1,1
1209,0.800000012,0.649999976,0.620000005,0.99888891,1,1
1210,0.790000021,0.649999976,0.620000005,0.99777776,1,1
1211,0.790000021,0.649999976,0.610000014,0.99777776,1,1
1212,0.810000002,0.649999976,0.600000024,1,1,1
1213,0.800000012,0.649999976,0.620000005,1,1,1
1214,0.800000012,0.649999976,0.560000002,1,1,0.862222195
1215,0.790000021,0.660000026,0.649999976,1,1,0.850000024
1216,0.800000012,0.649999976,0.600000024,1,1,0.963333309
1217,0.800000012,0.660000026,0.579999983,1,1,0.971111119
1218,0.800000012,0.649999976,0.600000024,1,1,0.9911111
1219,0.800000012,0.649999976,0.600000024,1,1,1
1220,0.800000012,0.649999976,0.589999974,1,1,1
1221,0.800000012,0.649999976,0.600000024,1,1,1
1222,0.800000012,0.649999976,0.600000024,1,1,1
1223,0.800000012,0.649999976,0.589999974,1,1,1
1224,0.800000012,0.629999995,0.589999974,1,1,1
1225,0.800000012,0.569999993,0.589999974,1,0.910000026,1
1226,0.800000012,0.600000024,0.589999974,1,0.916666687,1
1227,0.800000012,0.660000026,0.600000024,1,0.982222199,1
1228,0.800000012,0.649999976,0.589999974,1,0.99333334,1
1229,0.800000012,0.629999995,0.589999974,1,1,1
1230,0.800000012,0.660000026,0.600000024,1,1,1
1231,0.800000012,0.660000026,0.600000024,1,1,1
1232,0.800000012,0.660000026,0.600000024,1,1,1
1233,0.800000012,0.670000017,0.610000014,1,1,1
1234,0.800000012,0.649999976,0.600000024,1,1,1
1235,0.800000012,0.670000017,0.610000014,1,1,1
1236,0.800000012,0.670000017,0.610000014,1,1,1
1237,0.800000012,0.670000017,0.600000024,1,1,1
1238,0.800000012,0.670000017,0.610000014,1,1,1
1239,0.800000012,0.660000026,0.589999974,1,1,1
1240,0.800000012,0.660000026,0.600000024,1,1,1
1241,0.800000012,0.660000026,0.620000005,1,1,1
1242,0.800000012,0.660000026,0.589999974,1,1,1
1243,0.790000021,0.660000026,0.589999974,1,1,1
1244,0.800000012,0.649999976,0.610000014,1,1,1
1245,0.800000012,0.660000026,0.610000014,1,1,1
1246,0.790000021,0.670000017,0.620000005,1,1,1
1247,0.800000012,0.670000017,0.620000005,1,1,1
1248,0.800000012,0.670000017,0.620000005,1,1,1
1249,0.800000012,0.660000026,0.629999995,1,1,1
1250,0.790000021,0.680000007,0.620000005,1,1,1
1251,0.800000012,0.680000007,0.620000005,1,1,1
1252,0.800000012,0.670000017,0.610000014,1,1,1
1253,0.800000012,0.680000007,0.610000014,1,1,1
1254,0.800000012,0.680000007,0.620000005,1,1,1
1255,0.790000021,0.670000017,0.600000024,1,1,1
1256,0.800000012,0.670000017,0.620000005,1,1,1
1257,0.790000021,0.680000007,0.600000024,1,1,1
1258,0.790000021,0.680000007,0.610000014,1,1,1
1259,0.800000012,0.670000017,0.610000014,1,1,1
1260,0.790000021,0.670000017,0.629999995,1,1,1
1261,0.790000021,0.670000017,0.620000005,1,1,1
1262,0.790000021,0.670000017,0.620000005,1,1,1
1263,0.800000012,0.670000017,0.620000005,1,1,1
1264,0.800000012,0.670000017,0.600000024,1,1,1
1265,0.790000021,0.670000017,0.610000014,1,1,1
1266,0.790000021,0.680000007,0.610000014,1,1,1
1267,0.75,0.680000007,0.600000024,0.983333349,1,1
1268,0.779999971,0.670000017,0.600000024,0.921111107,1,1
1269,0.769999981,0.670000017,0.529999971,0.961111128,1,0.893333316
1270,0.829999983,0.680000007,0.569999993,0.99000001,1,0.858888865
1271,0.75999999,0.680000007,0.639999986,0.99444443,1,0.959999979
1272,0.800000012,0.680000007,0.579999983,0.99666667,1,0.983333349
1273,0.800000012,0.680000007,0.610000014,1,1,0.99777776
1274,0.790000021,0.680000007,0.589999974,1,1,0.99888891
1275,0.790000021,0.680000007,0.579999983,1,1,1
1276,0.790000021,0.680000007,0.589999974,1,1,1
1277,0.790000021,0.670000017,0.589999974,1,1,1
1278,0.790000021,0.670000017,0.589999974,1,1,1
1279,0.790000021,0.680000007,0.579999983,1,1,1
1280,0.790000021,0.680000007,0.600000024,1,1,1
1281,0.790000021,0.680000007,0.579999983,1,1,1
1282,0.790000021,0.670000017,0.600000024,1,1,1
1283,0.790000021,0.680000007,0.569999993,1,1,1
1284,0.790000021,0.680000007,0.600000024,1,1,1
1285,0.790000021,0.680000007,0.569999993,1,1,1
1286,0.790000021,0.660000026,0.600000024,1,1,1
1287,0.790000021,0.680000007,0.600000024,1,1,1
1288,0.790000021,0.680000007,0.589999974,1,1,1
1289,0.790000021,0.660000026,0.569999993,1,1,1
1290,0.790000021,0.670000017,0.579999983,1,1,1
1291,0.790000021,0.660000026,0.589999974,1,1,1
1292,0.790000021,0.660000026,0.600000024,1,1,1
1293,0.800000012,0.660000026,0.600000024,1,1,1
1294,0.800000012,0.660000026,0.589999974,1,1,1
1295,0.800000012,0.670000017,0.600000024,1,1,1
1296,0.800000012,0.670000017,0.629999995,1,1,1
1297,0.790000021,0.649999976,0.610000014,1,1,1
1298,0.800000012,0.670000017,0.600000024,1,1,1
1299,0.800000012,0.649999976,0.620000005,1,1,1
1300,0.800000012,0.660000026,0.600000024,1,1,1
1301,0.800000012,0.670000017,0.610000014,1,1,1
1302,0.800000012,0.680000007,0.600000024,1,0.99888891,1
1303,0.800000012,0.610000014,0.620000005,1,0.852222204,1
1304,0.800000012,0.660000026,0.600000024,1,0.941111088,1
1305,0.800000012,0.620000005,0.620000005,1,0.99333334,1
1306,0.800000012,0.620000005,0.610000014,1,1,1
1307,0.800000012,0.620000005,0.610000014,1,1,1
1308,0.800000012,0.620000005,0.610000014,1,1,1
1309,0.800000012,0.620000005,0.589999974,1,1,1
1310,0.800000012,0.620000005,0.600000024,1,1,1
1311,0.800000012,0.629999995,0.620000005,1,1,1
1312,0.800000012,0.629999995,0.649999976,1,1,1
1313,0.800000012,0.629999995,0.610000014,1,1,1
1314,0.800000012,0.629999995,0.600000024,1,1,1
1315,0.800000012,0.629999995,0.589999974,1,1,1
1316,0.800000012,0.629999995,0.629999995,1,1,1
1317,0.800000012,0.629999995,0.620000005,1,1,1
1318,0.800000012,0.629999995,0.660000026,1,1,1
1319,0.800000012,0.629999995,0.620000005,1,1,1
1320,0.800000012,0.629999995,0.610000014,1,1,1
1321,0.800000012,0.629999995,0.629999995,1,1,1
1322,0.800000012,0.629999995,0.600000024,1,1,0.920000017
1323,0.800000012,0.629999995,0.560000002,1,1,0.823333323
1324,0.800000012,0.629999995,0.569999993,1,1,0.952222228
1325,0.800000012,0.629999995,0.569999993,1,1,0.98888886
1326,0.800000012,0.629999995,0.610000014,1,1,0.99777776
1327,0.800000012,0.629999995,0.610000014,1,1,1
1328,0.800000012,0.639999986,0.560000002,1,1,0.99888891
1329,0.800000012,0.639999986,0.620000005,1,1,1
1330,0.800000012,0.620000005,0.620000005,1,1,1
1331,0.800000012,0.639999986,0.610000014,1,1,1
1332,0.800000012,0.649999976,0.610000014,1,1,1
1333,0.800000012,0.649999976,0.629999995,1,1,1
1334,0.790000021,0.639999986,0.629999995,0.99444443,1,1
1335,0.769999981,0.639999986,0.629999995,0.932222247,1,1
1336,0.779999971,0.629999995,0.649999976,0.966666639,1,1
1337,0.769999981,0.629999995,0.629999995,0.9911111,1,1
1338,0.790000021,0.629999995,0.649999976,0.99777776,1,1
1339,0.790000021,0.629999995,0.639999986,0.99555558,1,1
1340,0.800000012,0.649999976,0.649999976,0.99777776,1,1
1341,0.810000002,0.649999976,0.639999986,0.99777776,1,1
1342,0.800000012,0.660000026,0.649999976,1,1,1
1343,0.800000012,0.639999986,0.649999976,1,1,1
1344,0.800000012,0.639999986,0.649999976,1,1,1
1345,0.800000012,0.649999976,0.649999976,1,1,1
1346,0.800000012,0.639999986,0.639999986,1,1,1
1347,0.800000012,0.660000026,0.639999986,1,1,1
1348,0.800000012,0.639999986,0.649999976,1,1,1
1349,0.800000012,0.639999986,0.629999995,1,1,1
1350,0.800000012,0.639999986,0.649999976,1,1,1
1351,0.800000012,0.629999995,0.629999995,1,1,1
1352,0.800000012,0.639999986,0.629999995,1,1,1
1353,0.800000012,0.639999986,0.629999995,1,1,1
1354,0.800000012,0.639999986,0.649999976,1,1,1
1355,0.800000012,0.639999986,0.670000017,1,1,1
1356,0.800000012,0.629999995,0.629999995,1,1,1
1357,0.800000012,0.639999986,0.620000005,1,1,1
1358,0.800000012,0.629999995,0.610000014,1,1,1
1359,0.800000012,0.620000005,0.610000014,1,1,1
1360,0.800000012,0.620000005,0.620000005,1,1,1
1361,0.800000012,0.620000005,0.620000005,1,1,1
1362,0.800000012,0.629999995,0.629999995,1,1,1
1363,0.800000012,0.620000005,0.649999976,1,1,1
1364,0.800000012,0.629999995,0.600000024,1,1,1
1365,0.800000012,0.620000005,0.629999995,1,1,1
1366,0.800000012,0.639999986,0.639999986,1,1,1
1367,0.800000012,0.620000005,0.610000014,1,1,1
1368,0.810000002,0.629999995,0.629999995,1,1,1
1369,0.810000002,0.629999995,0.629999995,1,1,1
1370,0.810000002,0.620000005,0.629999995,1,1,1
1371,0.810000002,0.629999995,0.639999986,1,1,1
1372,0.810000002,0.639999986,0.569999993,1,1,0.846666694
1373,0.810000002,0.629999995,0.600000024,1,1,0.917777777
1374,0.810000002,0.620000005,0.600000024,1,1,0.973333359
1375,0.810000002,0.610000014,0.579999983,1,1,0.99333334
1376,0.810000002,0.620000005,0.579999983,1,1,0.99777776
1377,0.810000002,0.629999995,0.589999974,1,1,1
1378,0.810000002,0.620000005,0.589999974,1,1,1
1379,0.810000002,0.610000014,0.589999974,1,1,1
1380,0.810000002,0.579999983,0.579999983,1,0.99444443,1
1381,0.819999993,0.639999986,0.589999974,1,0.845555544,1
1382,0.819999993,0.610000014,0.589999974,1,0.963333309,1
1383,0.819999993,0.639999986,0.589999974,1,0.99333334,1
1384,0.819999993,0.649999976,0.589999974,1,0.99888891,1
1385,0.819999993,0.629999995,0.579999983,1,1,1
1386,0.819999993,0.649999976,0.579999983,1,1,1
1387,0.819999993,0.639999986,0.579999983,1,1,1
1388,0.819999993,0.649999976,0.579999983,1,1,1
1389,0.819999993,0.639999986,0.579999983,1,1,1
1390,0.810000002,0.639999986,0.579999983,1,1,1
1391,0.819999993,0.639999986,0.579999983,1,1,1
1392,0.819999993,0.639999986,0.589999974,1,1,1
1393,0.819999993,0.639999986,0.589999974,1,1,1
1394,0.819999993,0.639999986,0.569999993,1,1,1
1395,0.810000002,0.649999976,0.569999993,1,1,1
1396,0.819999993,0.639999986,0.569999993,1,1,1
1397,0.810000002,0.639999986,0.569999993,1,1,1
1398,0.810000002,0.639999986,0.569999993,1,1,1
1399,0.810000002,0.639999986,0.569999993,1,1,1
1400,0.810000002,0.639999986,0.569999993,1,1,1
1401,0.810000002,0.639999986,0.569999993,1,1,1
1402,0.810000002,0.639999986,0.569999993,1,1,1
1403,0.810000002,0.639999986,0.589999974,1,1,1
1404,0.810000002,0.639999986,0.569999993,1,1,1
1405,0.819999993,0.639999986,0.579999983,1,1,1
1406,0.819999993,0.629999995,0.589999974,1,1,1
1407,0.810000002,0.639999986,0.569999993,1,1,1
1408,0.819999993,0.649999976,0.589999974,1,1,1
1409,0.800000012,0.649999976,0.589999974,1,1,1
1410,0.699999988,0.649999976,0.589999974,0.934444427,1,1
1411,0.75,0.629999995,0.579999983,0.922222197,1,1
1412,0.769999981,0.649999976,0.600000024,0.980000019,1,1
1413,0.779999971,0.639999986,0.579999983,0.99222225,1,1
1414,0.790000021,0.639999986,0.589999974,0.99555558,1,1
1415,0.829999983,0.629999995,0.589999974,0.99555558,1,1
1416,0.810000002,0.629999995,0.589999974,1,1,1
1417,0.810000002,0.629999995,0.629999995,0.99777776,1,0.878888905
1418,0.779999971,0.629999995,0.579999983,1,1,0.898888886
1419,0.829999983,0.629999995,0.569999993,1,1,0.976666689
1420,0.800000012,0.629999995,0.569999993,1,1,0.98555553
1421,0.819999993,0.629999995,0.589999974,0.99888891,1,0.99888891
1422,0.819999993,0.629999995,0.560000002,1,1,0.99888891
1423,0.819999993,0.629999995,0.560000002,1,1,1
1424,0.819999993,0.629999995,0.560000002,1,1,1
1425,0.819999993,0.629999995,0.560000002,1,1,1
1426,0.819999993,0.629999995,0.560000002,1,1,1
1427,0.819999993,0.629999995,0.569999993,1,1,1
1428,0.819999993,0.620000005,0.560000002,1,1,1
1429,0.819999993,0.629999995,0.569999993,1,1,1
1430,0.819999993,0.620000005,0.579999983,1,1,1
1431,0.819999993,0.620000005,0.569999993,1,1,1
1432,0.810000002,0.620000005,0.579999983,1,1,1
1433,0.810000002,0.620000005,0.579999983,1,1,1
1434,0.810000002,0.620000005,0.579999983,1,1,1
1435,0.810000002,0.620000005,0.579999983,1,1,1
1436,0.810000002,0.620000005,0.579999983,1,1,1
1437,0.810000002,0.620000005,0.579999983,1,1,1
1438,0.810000002,0.620000005,0.579999983,1,1,1
1439,0.810000002,0.620000005,0.589999974,1,1,1
1440,0.810000002,0.620000005,0.579999983,1,1,1
1441,0.810000002,0.620000005,0.579999983,1,1,1
1442,0.810000002,0.620000005,0.579999983,1,1,1
1443,0.810000002,0.620000005,0.589999974,1,1,1
1444,0.810000002,0.620000005,0.589999974,1,1,1
1445,0.800000012,0.620000005,0.589999974,1,1,1
1446,0.810000002,0.620000005,0.600000024,1,1,1
1447,0.800000012,0.620000005,0.600000024,1,1,1
1448,0.800000012,0.620000005,0.600000024,1,1,1
1449,0.800000012,0.629999995,0.600000024,1,1,1
1450,0.800000012,0.620000005,0.589999974,1,1,1
1451,0.800000012,0.620000005,0.600000024,1,1,1
1452,0.800000012,0.620000005,0.589999974,1,1,1
1453,0.800000012,0.620000005,0.610000014,1,1,1
1454,0.800000012,0.639999986,0.589999974,1,1,1
1455,0.800000012,0.620000005,0.589999974,1,1,1
1456,0.800000012,0.610000014,0.600000024,1,1,1
1457,0.800000012,0.629999995,0.589999974,1,1,1
1458,0.800000012,0.620000005,0.589999974,1,1,1
1459,0.800000012,0.620000005,0.579999983,1,1,1
1460,0.800000012,0.600000024,0.589999974,1,1,1
