epoch,loss,mae,mse,root_mean_squared_error
150,0.219625324010849,0.10095026344060898,0.025986777618527412,0.16120414435863495
151,0.2219887673854828,0.10331453382968903,0.02687247470021248,0.16392825543880463
152,0.22206197679042816,0.10338893532752991,0.026132334023714066,0.1616549789905548
153,0.2189714014530182,0.10029938817024231,0.025528158992528915,0.15977534651756287
154,0.21724890172481537,0.09857853502035141,0.023473229259252548,0.15320976078510284
155,0.2229691445827484,0.10429894924163818,0.027334554120898247,0.1653316468000412
156,0.2271415889263153,0.1084737628698349,0.02886970154941082,0.16991086304187775
157,0.2174062579870224,0.09873916953802109,0.024696579203009605,0.15715144574642181
158,0.22516679763793945,0.10650000721216202,0.02843625284731388,0.16863052546977997
159,0.21903955936431885,0.10037408769130707,0.025090930983424187,0.15840117633342743
160,0.2183910608291626,0.09972723573446274,0.025331996381282806,0.1591602861881256
161,0.21611393988132477,0.09745095670223236,0.02376404032111168,0.154155895113945
162,0.226079061627388,0.10741710662841797,0.02805938385426998,0.16750934720039368
163,0.22949546575546265,0.11083348840475082,0.029675018042325974,0.17226438224315643
164,0.21906691789627075,0.10040625929832458,0.025257542729377747,0.15892621874809265
165,0.2196604311466217,0.10100138187408447,0.02511194534599781,0.15846748650074005
166,0.2160470336675644,0.09738951176404953,0.023803751915693283,0.15428464114665985
167,0.21288879215717316,0.0942331999540329,0.02557986229658127,0.1599370539188385
168,0.2134787142276764,0.09482436627149582,0.02296793833374977,0.1515517681837082
169,0.2235291302204132,0.10487478971481323,0.028346674516797066,0.16836470365524292
170,0.2150144875049591,0.09636129438877106,0.02411670610308647,0.15529555082321167
171,0.2200598418712616,0.10140781849622726,0.026344483718276024,0.16230984032154083
172,0.2239365130662918,0.10528475046157837,0.0263281911611557,0.16225963830947876
173,0.22724376618862152,0.10859281569719315,0.03080335445702076,0.17550884187221527
174,0.2150161862373352,0.09636818617582321,0.023042624816298485,0.15179798007011414
175,0.22113913297653198,0.10249222069978714,0.025808077305555344,0.16064892709255219
176,0.22070740163326263,0.10206255316734314,0.025883467867970467,0.16088339686393738
177,0.21658696234226227,0.09794309735298157,0.026355063542723656,0.16234242916107178
178,0.2171265333890915,0.09848418831825256,0.024196727201342583,0.1555529683828354
179,0.2273823469877243,0.108740895986557,0.029017537832260132,0.17034535109996796
180,0.22719362378120422,0.10855422168970108,0.029964806511998177,0.1731034517288208
181,0.21275842189788818,0.09411997348070145,0.024260856211185455,0.15575896203517914
182,0.222698375582695,0.10406137257814407,0.026885172352194786,0.16396698355674744
183,0.22001203894615173,0.10137663036584854,0.025546971708536148,0.15983420610427856
184,0.2199704796075821,0.10133642703294754,0.02543880045413971,0.15949545800685883
185,0.2216736525297165,0.10304079204797745,0.026028383523225784,0.1613331437110901
186,0.2149323970079422,0.09630042314529419,0.02395102195441723,0.1547611802816391
187,0.22465072572231293,0.10602071136236191,0.02876177243888378,0.1695929616689682
188,0.21385900676250458,0.09523005038499832,0.02350901998579502,0.15332651138305664
189,0.20882906019687653,0.09019989520311356,0.02206237055361271,0.14853407442569733
190,0.21648837625980377,0.09786014258861542,0.025175614282488823,0.15866824984550476
191,0.21917900443077087,0.10055304318666458,0.02703579142689705,0.16442564129829407
192,0.21318945288658142,0.0945645347237587,0.021989993751049042,0.1482902318239212
193,0.21275460720062256,0.09413019567728043,0.025098910555243492,0.15842635929584503
194,0.2161024808883667,0.09747759997844696,0.023752547800540924,0.154118612408638
195,0.21655380725860596,0.09793027490377426,0.025122469291090965,0.15850068628787994
196,0.21686813235282898,0.09824641793966293,0.0241501796990633,0.1554032862186432
197,0.21900442242622375,0.1003834679722786,0.027390284463763237,0.16550010442733765
198,0.21291184425354004,0.09429093450307846,0.02410396933555603,0.155254527926445
199,0.21663527190685272,0.09801613539457321,0.023485511541366577,0.1532498300075531
