Epoch,LLDLwFW_valauc,LLDLwoFW_valauc,DenseModel_valauc,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainauc,LLDLwoFW_trainauc,DenseModel_trainauc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc
1468,0.832120478,0.682172596,0.692047834,0.829999983,0.699999988,0.75,1,0.86244899,1,1,0.883333325,1
1469,0.832120538,0.623180807,0.675935626,0.829999983,0.709999979,0.75,1,0.870744646,1,1,0.871111095,1
1470,0.830821157,0.602910638,0.674116492,0.829999983,0.720000029,0.75999999,1,0.848656356,1,1,0.862222195,1
1471,0.832120478,0.602650762,0.683991671,0.829999983,0.709999979,0.75,1,0.856431127,1,1,0.843333304,1
1472,0.830561221,0.572505295,0.689189196,0.829999983,0.709999979,0.74000001,1,0.853244126,0.99999994,1,0.899999976,1
1473,0.829521835,0.610187173,0.661642373,0.829999983,0.699999988,0.74000001,1,0.849439263,1,1,0.878888905,1
1474,0.83056128,0.53196466,0.665020823,0.829999983,0.709999979,0.74000001,1,0.867250383,1,1,0.865555584,1
1475,0.830821157,0.680093586,0.660862803,0.829999983,0.720000029,0.75,1,0.863151133,0.99999994,1,0.828888893,1
1476,0.832120478,0.607328534,0.661382675,0.829999983,0.720000029,0.75,1,0.853551567,0.99999994,1,0.884444416,1
1477,0.831080973,0.623700619,0.67359674,0.829999983,0.720000029,0.730000019,1,0.865260541,0.99999994,1,0.899999976,1
1478,0.831080973,0.612006307,0.664760947,0.829999983,0.709999979,0.75,1,0.879826427,1,1,0.863333344,1
1479,0.832120478,0.666580081,0.66242224,0.829999983,0.699999988,0.75,1,0.863296688,1,1,0.884444416,1
1480,0.831080973,0.641112208,0.667099833,0.829999983,0.680000007,0.75,1,0.883158982,1,1,0.839999974,1
1481,0.832120478,0.620062351,0.646829486,0.829999983,0.709999979,0.75,1,0.884220183,0.99999994,1,0.864444435,1
1482,0.832120478,0.590696454,0.66112268,0.829999983,0.620000005,0.75,1,0.870016634,1,1,0.867777765,1
1483,0.829261959,0.623960555,0.653846145,0.829999983,0.720000029,0.74000001,1,0.87097764,1,1,0.881111085,1
1484,0.83056134,0.604210019,0.668139279,0.819999993,0.730000019,0.75,1,0.880839169,1,1,0.855555534,1
1485,0.829521835,0.636434555,0.640592456,0.829999983,0.649999976,0.74000001,1,0.879092097,1,1,0.877777755,1
1486,0.82848227,0.625,0.654366016,0.829999983,0.639999986,0.75,1,0.878341436,0.99999994,1,0.856666684,1
1487,0.829261959,0.630457401,0.645010352,0.819999993,0.74000001,0.75,1,0.86526382,1,1,0.838888884,1
1488,0.83056134,0.618503153,0.643191278,0.829999983,0.730000019,0.75,1,0.883188069,1,1,0.863333344,1
1489,0.829781592,0.645789981,0.651507318,0.819999993,0.74000001,0.75,1,0.883990347,1,1,0.852222204,1
1490,0.827702701,0.655665338,0.655145586,0.819999993,0.75,0.75,1,0.874452472,1,1,0.862222195,1
1491,0.829521775,0.60343039,0.659303546,0.829999983,0.730000019,0.74000001,1,0.865444958,0.99999994,1,0.866666675,1
1492,0.827702582,0.626819074,0.647609174,0.829999983,0.75999999,0.75,1,0.86860925,1,1,0.854444444,1
1493,0.827702761,0.666839898,0.65904361,0.800000012,0.730000019,0.75,0.993457913,0.885320187,1,0.99444443,0.864444435,1
1494,0.747401237,0.632016778,0.675155938,0.810000002,0.730000019,0.709999979,0.963358879,0.871585786,0.916713595,0.934444427,0.879999995,0.852222204
1495,0.858627915,0.609147727,0.684511364,0.839999974,0.720000029,0.730000019,0.977966607,0.886074066,0.902118504,0.962222219,0.860000014,0.831111133
1496,0.808731794,0.621881545,0.713357568,0.819999993,0.720000029,0.75999999,0.994318604,0.859042108,0.971971512,0.978888869,0.860000014,0.921111107
1497,0.810810745,0.63539505,0.706860662,0.829999983,0.730000019,0.730000019,0.999944985,0.879939675,0.996149957,0.99555558,0.863333344,0.971111119
1498,0.798336685,0.633056104,0.731289029,0.810000002,0.74000001,0.720000029,1,0.886187315,0.999039114,1,0.863333344,0.98888886
1499,0.79729718,0.612785935,0.702182949,0.810000002,0.730000019,0.74000001,1,0.87051487,0.999682903,1,0.875555575,0.99444443
1500,0.799116313,0.589916885,0.70348227,0.810000002,0.709999979,0.720000029,1,0.885258794,1.000000119,1,0.871111095,1
1501,0.799116373,0.634615421,0.686330557,0.810000002,0.720000029,0.720000029,1,0.865215182,1,1,0.864444435,1
1502,0.799376249,0.621881545,0.678534329,0.810000002,0.709999979,0.709999979,1,0.875432789,0.99999994,1,0.862222195,1
1503,0.799636126,0.689968824,0.683731794,0.810000002,0.589999974,0.709999979,1,0.878376901,1,1,0.881111085,1
1504,0.799636006,0.690488577,0.682432473,0.810000002,0.709999979,0.709999979,1,0.880127311,1,1,0.862222195,1
1505,0.799636006,0.630977213,0.683991671,0.800000012,0.709999979,0.709999979,1,0.872802317,0.99999994,1,0.874444425,1
1506,0.799636006,0.64994812,0.685031235,0.800000012,0.709999979,0.709999979,1,0.878781378,1,1,0.868888915,1
1507,0.799636126,0.634355605,0.671517789,0.810000002,0.720000029,0.709999979,1,0.882427692,1,1,0.877777755,1
1508,0.803794086,0.635655046,0.666320264,0.810000002,0.730000019,0.709999979,1,0.872365594,1,1,0.836666644,1
1509,0.803794086,0.696725667,0.670478225,0.810000002,0.720000029,0.709999979,1,0.876105666,1,1,0.875555575,1
1510,0.803794086,0.691788018,0.668139338,0.810000002,0.730000019,0.709999979,0.99999994,0.883647442,1,1,0.878888905,1
1511,0.803794086,0.688929319,0.665800452,0.810000002,0.699999988,0.709999979,1,0.881754756,1,1,0.877777755,1
1512,0.818607032,0.648648739,0.6652807,0.810000002,0.74000001,0.709999979,1,0.875850201,1,1,0.846666694,1
1513,0.818607092,0.657484412,0.666839957,0.810000002,0.709999979,0.709999979,0.99999994,0.872715056,1,1,0.848888874,1
1514,0.818607032,0.689709008,0.663461566,0.810000002,0.569999993,0.709999979,1,0.884326994,1,1,0.862222195,1
1515,0.818607032,0.63123703,0.673076928,0.800000012,0.699999988,0.709999979,1,0.886585116,1,1,0.852222204,1
1516,0.819386661,0.686850429,0.656964719,0.810000002,0.74000001,0.720000029,0.99999994,0.884941697,1,1,0.870000005,1
1517,0.819646537,0.648388803,0.672817051,0.810000002,0.75,0.709999979,0.99999994,0.879583776,1,1,0.863333344,1
1518,0.82016629,0.636174679,0.657224417,0.810000002,0.720000029,0.709999979,1,0.854269803,1,1,0.824444473,1
1519,0.82016629,0.597713172,0.658523917,0.810000002,0.75,0.720000029,1,0.83123678,1,1,0.839999974,1
1520,0.82016629,0.691008389,0.658004165,0.810000002,0.689999998,0.720000029,1,0.84226954,1,1,0.829999983,1
1521,0.820686102,0.634095788,0.658263981,0.810000002,0.730000019,0.709999979,1,0.825464785,0.99999994,1,0.816666663,1
1522,0.820166349,0.616943896,0.657224536,0.810000002,0.730000019,0.720000029,1,0.848685503,0.99999994,1,0.872222245,1
1523,0.820686042,0.620322287,0.657224536,0.810000002,0.75999999,0.709999979,1,0.850468218,1,1,0.850000024,1
1524,0.820686042,0.623440802,0.65904367,0.810000002,0.74000001,0.709999979,1,0.833951294,1,1,0.832222223,1
1525,0.82016629,0.610966802,0.659303606,0.810000002,0.730000019,0.709999979,1,0.847151875,1,1,0.845555544,1
1526,0.82016629,0.642411709,0.660083294,0.810000002,0.75999999,0.720000029,1,0.860659838,1,1,0.868888915,1
1527,0.820426106,0.641372204,0.661902308,0.810000002,0.730000019,0.730000019,1,0.849600971,1,1,0.814444423,1
1528,0.820426166,0.623180866,0.660603046,0.810000002,0.75999999,0.709999979,1,0.853198886,1,1,0.867777765,1
1529,0.820426106,0.614345074,0.644490659,0.819999993,0.709999979,0.720000029,1,0.86355871,1,1,0.850000024,1
1530,0.820945859,0.617723525,0.663201749,0.819999993,0.730000019,0.709999979,1,0.864403129,1,1,0.887777805,1
1531,0.820426106,0.554054081,0.662162185,0.810000002,0.699999988,0.709999979,1,0.840959251,1,1,0.892222226,1
1532,0.821205795,0.587058246,0.658523977,0.829999983,0.74000001,0.709999979,1,0.856524885,1,1,0.854444444,1
1533,0.821465671,0.595634043,0.662422121,0.829999983,0.720000029,0.720000029,1,0.860549748,1,1,0.892222226,1
1534,0.821205854,0.613305628,0.666060269,0.819999993,0.689999998,0.730000019,1,0.861559212,0.99999994,1,0.841111124,1
1535,0.821725607,0.576143444,0.665800452,0.819999993,0.709999979,0.709999979,1,0.884440184,1,1,0.866666675,1
1536,0.821725607,0.572245359,0.650207877,0.819999993,0.699999988,0.709999979,1,0.860093594,1,1,0.844444454,1
1537,0.821205735,0.566268265,0.65410614,0.819999993,0.680000007,0.720000029,1,0.855366647,1,1,0.862222195,1
1538,0.821725547,0.556652844,0.651767075,0.819999993,0.680000007,0.730000019,1,0.867027044,1,1,0.893333316,1
1539,0.821465731,0.568607092,0.647089481,0.819999993,0.709999979,0.709999979,1,0.851953208,0.99999994,1,0.872222245,1
1540,0.821725607,0.564449072,0.647349358,0.819999993,0.689999998,0.730000019,1,0.855091572,1,1,0.857777774,1
1541,0.821985424,0.5194906,0.649428308,0.819999993,0.670000017,0.74000001,1,0.866425395,1,1,0.882222235,1
1542,0.821465731,0.643970907,0.647349358,0.819999993,0.560000002,0.730000019,1,0.887866497,1,1,0.878888905,1
1543,0.821465671,0.577962637,0.658783853,0.819999993,0.720000029,0.709999979,1,0.864348233,1,1,0.867777765,1
1544,0.821465671,0.621361792,0.64994812,0.819999993,0.709999979,0.730000019,1,0.876416326,1,1,0.893333316,1
1545,0.821465671,0.635654867,0.656184971,0.819999993,0.709999979,0.730000019,1,0.883019745,1,1,0.905555546,1
1546,0.821725547,0.598492801,0.647609234,0.819999993,0.720000029,0.730000019,1,0.871825278,1,1,0.854444444,1
1547,0.82224524,0.614864886,0.659303546,0.819999993,0.709999979,0.730000019,1,0.838131368,1,1,0.894444466,1
1548,0.822505116,0.637214184,0.658004165,0.819999993,0.720000029,0.74000001,1,0.87512213,0.99999994,1,0.870000005,1
1549,0.822764993,0.614605069,0.649168491,0.819999993,0.699999988,0.74000001,1,0.874300361,1,1,0.845555544,1
1550,0.823024929,0.604469836,0.652546823,0.819999993,0.699999988,0.75,1,0.873607993,0.99999994,1,0.917777777,1
1551,0.823024929,0.560291111,0.685031176,0.819999993,0.689999998,0.670000017,1,0.876933992,0.996715963,1,0.898888886,0.98888886
1552,0.822505176,0.533004224,0.689189196,0.819999993,0.720000029,0.660000026,1,0.897537112,0.791570425,1,0.908888876,0.731111109
1553,0.824064434,0.602910638,0.733627856,0.819999993,0.689999998,0.75999999,1,0.889882147,0.893580139,1,0.902222216,0.821111083
1554,0.823804617,0.626299381,0.700103998,0.819999993,0.689999998,0.720000029,1,0.884242773,0.957010925,1,0.868888915,0.887777805
1555,0.823544681,0.656185031,0.71387732,0.819999993,0.699999988,0.730000019,1,0.878571093,0.988012731,1,0.905555546,0.937777758
1556,0.823544681,0.542099833,0.724792182,0.819999993,0.699999988,0.74000001,1,0.876341879,0.995085418,1,0.906666696,0.962222219
1557,0.824064434,0.536122739,0.73960501,0.819999993,0.699999988,0.75,1,0.867292464,0.99774164,1,0.885555565,0.984444439
1558,0.828222394,0.640852392,0.713357627,0.819999993,0.680000007,0.74000001,1,0.888358295,0.999385238,1,0.911111116,0.99444443
1559,0.829002082,0.556652904,0.712837875,0.819999993,0.709999979,0.779999971,1,0.88717407,0.999967635,1,0.889999986,0.99777776
1560,0.827962577,0.597713113,0.694386721,0.819999993,0.270000011,0.74000001,1,0.900009096,0.999990284,1,0.887777805,0.99888891
1561,0.832900167,0.61668402,0.692567587,0.819999993,0.689999998,0.769999981,1,0.876099229,1,1,0.892222226,0.99777776
1562,0.83264029,0.573284805,0.67983371,0.819999993,0.689999998,0.75,1,0.891014457,1,1,0.895555556,1
1563,0.833939672,0.622661173,0.676715136,0.819999993,0.689999998,0.75,1,0.887364984,1,1,0.866666675,1
1564,0.833679795,0.587058306,0.681132972,0.819999993,0.680000007,0.75,1,0.883006871,1,1,0.905555546,1
1565,0.829781592,0.611226678,0.695426285,0.819999993,0.680000007,0.75999999,1,0.881305099,1.000000119,1,0.883333325,1
1566,0.833679795,0.602650702,0.691787899,0.829999983,0.689999998,0.75999999,1,0.876843393,1.000000119,1,0.887777805,1
1567,0.826143324,0.614864886,0.687629819,0.819999993,0.680000007,0.75999999,1,0.883521318,0.99999994,1,0.885555565,1
1568,0.825883448,0.589916945,0.675675631,0.819999993,0.699999988,0.75999999,1,0.887345612,1,1,0.878888905,1
1569,0.829261899,0.660343051,0.680093527,0.829999983,0.709999979,0.75999999,1,0.883485734,0.99999994,1,0.889999986,1
1570,0.821465552,0.638253629,0.665280581,0.829999983,0.589999974,0.75999999,1,0.871197641,1,1,0.881111085,1
1571,0.829781651,0.685810864,0.674116433,0.829999983,0.670000017,0.75999999,1,0.847802103,1,1,0.865555584,1
1572,0.830041528,0.655925214,0.682952166,0.829999983,0.709999979,0.75999999,1,0.878487051,1,1,0.853333354,1
1573,0.820685983,0.615124762,0.662162066,0.829999983,0.709999979,0.75,1,0.877254367,1,1,0.884444416,1
1574,0.824064434,0.599012434,0.662681937,0.829999983,0.720000029,0.75999999,1,0.881809771,0.99999994,1,0.893333316,1
1575,0.819906354,0.572765112,0.68061322,0.829999983,0.25999999,0.75999999,1,0.864183187,1,1,0.868888915,1
1576,0.823024929,0.647868991,0.664501071,0.829999983,0.709999979,0.75999999,1,0.845006824,0.99999994,1,0.855555534,1
1577,0.819386661,0.636694372,0.667099833,0.829999983,0.699999988,0.75999999,1,0.840574205,0.99999994,1,0.862222195,1
1578,0.82432431,0.658523858,0.654625833,0.819999993,0.620000005,0.75999999,1,0.879832983,1.000000119,1,0.839999974,1
1579,0.82016629,0.668918848,0.659303606,0.819999993,0.680000007,0.75999999,1,0.871906102,1,1,0.846666694,1
1580,0.824844062,0.578222513,0.670997977,0.829999983,0.680000007,0.75,1,0.863157511,1,1,0.855555534,1
1581,0.81808728,0.584979236,0.669438779,0.810000002,0.670000017,0.75999999,1,0.84342134,1,1,0.871111095,1
1582,0.818607032,0.558212042,0.666580081,0.810000002,0.649999976,0.75999999,1,0.861161232,1,1,0.866666675,1
1583,0.82016629,0.59095645,0.668399215,0.810000002,0.699999988,0.75,1,0.851234972,1,1,0.878888905,1
1584,0.842255652,0.556392968,0.669438779,0.829999983,0.670000017,0.75,0.987385094,0.847533643,0.99999994,0.973333359,0.878888905,1
1585,0.853170455,0.5207901,0.660343111,0.839999974,0.689999998,0.75999999,0.963054597,0.859608233,1,0.931111097,0.850000024,1
1586,0.843814969,0.55691278,0.672817051,0.810000002,0.709999979,0.75999999,0.986323833,0.855712771,1,0.964444458,0.874444425,1
1587,0.867463529,0.58679837,0.669178843,0.860000014,0.689999998,0.75999999,0.994117975,0.849614084,0.99999994,0.984444439,0.873333335,1
1588,0.876559258,0.52286917,0.670218408,0.850000024,0.689999998,0.75,0.999051869,0.87742573,1,0.99222225,0.866666675,1
1589,0.886694431,0.574064553,0.667619646,0.839999974,0.699999988,0.769999981,1,0.859132588,0.99999994,0.99888891,0.857777774,1
1590,0.889293194,0.566008329,0.677494884,0.839999974,0.699999988,0.75,1,0.852399647,1,1,0.879999995,1
1591,0.888253629,0.580561399,0.677235007,0.850000024,0.689999998,0.74000001,1,0.847171307,1,1,0.877777755,1
1592,0.873180926,0.54859674,0.67567575,0.860000014,0.709999979,0.74000001,1,0.861863256,1,1,0.886666656,1
1593,0.873960495,0.564449072,0.668918967,0.850000024,0.620000005,0.74000001,0.99999994,0.874384463,1,1,0.889999986,1
1594,0.874220371,0.59927243,0.657484472,0.850000024,0.709999979,0.75,0.99999994,0.868557513,1,1,0.872222245,1
1595,0.874480307,0.570686102,0.668139279,0.860000014,0.699999988,0.74000001,0.99999994,0.894842088,1,1,0.883333325,1
1596,0.874740124,0.607848287,0.655665159,0.860000014,0.709999979,0.75,1,0.862034798,1,1,0.877777755,1
1597,0.874480247,0.576143503,0.659823298,0.850000024,0.709999979,0.74000001,1,0.867276251,1,1,0.870000005,1
1598,0.874480247,0.591476202,0.673856556,0.850000024,0.699999988,0.74000001,0.99999994,0.878758788,1,1,0.889999986,1
1599,0.874220371,0.609147668,0.664501131,0.850000024,0.709999979,0.75,1,0.872918844,1,1,0.894444466,1
1600,0.87499994,0.601091564,0.655145586,0.850000024,0.699999988,0.74000001,0.99999994,0.867745399,1,1,0.883333325,1
1601,0.87499994,0.532224596,0.665020943,0.850000024,0.689999998,0.769999981,1,0.854567528,1,1,0.888888896,1
1602,0.87499994,0.531444967,0.667099774,0.850000024,0.689999998,0.74000001,0.99999994,0.861005962,0.99999994,1,0.891111135,1
1603,0.874740064,0.600051999,0.671257794,0.850000024,0.670000017,0.74000001,1,0.874921501,1,1,0.877777755,1
1604,0.87499994,0.591995835,0.673856556,0.850000024,0.709999979,0.74000001,1,0.878063202,0.99999994,1,0.878888905,1
1605,0.874480188,0.49168402,0.805093586,0.850000024,0.239999995,0.709999979,0.99999994,0.860659719,0.881722331,1,0.844444454,0.832222223
1606,0.874480188,0.5930354,0.720374048,0.850000024,0.720000029,0.680000007,0.99999994,0.86136508,0.952956855,1,0.846666694,0.888888896
1607,0.875259817,0.554573774,0.726091504,0.850000024,0.689999998,0.699999988,0.99999994,0.858090818,0.991772234,1,0.888888896,0.958888888
1608,0.875259817,0.577442825,0.674896121,0.850000024,0.689999998,0.769999981,0.99999994,0.863151073,0.998184979,1,0.876666665,0.976666689
1609,0.875259876,0.547297299,0.697505355,0.850000024,0.699999988,0.709999979,0.99999994,0.888338864,0.999627948,1,0.892222226,0.98777777
1610,0.875259876,0.541839898,0.674636245,0.850000024,0.680000007,0.74000001,1,0.858864248,0.999993443,1,0.878888905,0.99555558
1611,0.875259876,0.520270228,0.679054022,0.839999974,0.670000017,0.75,1,0.872268438,0.999993563,1,0.884444416,0.99888891
1612,0.859927177,0.581340909,0.689708948,0.839999974,0.25999999,0.75,1,0.871174932,1.000000119,1,0.879999995,1
1613,0.859407485,0.551455319,0.686070681,0.839999974,0.670000017,0.75,1,0.884867191,0.99999994,1,0.857777774,1
1614,0.859927177,0.592775404,0.683991671,0.839999974,0.589999974,0.730000019,1,0.867900789,1,1,0.865555584,1
1615,0.859407365,0.597972989,0.669178843,0.839999974,0.680000007,0.74000001,1,0.858184636,1,1,0.868888915,1
1616,0.859407365,0.651767194,0.68607074,0.839999974,0.639999986,0.74000001,1,0.861096621,1,1,0.856666684,1
1617,0.859407365,0.581340969,0.681133091,0.839999974,0.670000017,0.74000001,1,0.858398199,0.99999994,1,0.853333354,1
1618,0.859407425,0.629937649,0.66943872,0.839999974,0.529999971,0.730000019,1,0.858812332,1,1,0.870000005,1
1619,0.859407425,0.617983282,0.666060388,0.839999974,0.699999988,0.730000019,1,0.857392013,0.99999994,1,0.847777784,1
1620,0.859407425,0.613045752,0.666839898,0.839999974,0.699999988,0.730000019,1,0.873811901,1,1,0.881111085,1
1621,0.859927118,0.613305688,0.666060269,0.839999974,0.699999988,0.730000019,1,0.866894364,1,1,0.865555584,1
1622,0.857848108,0.641372144,0.666580081,0.839999974,0.709999979,0.730000019,1,0.861018836,1,1,0.877777755,1
1623,0.85836786,0.61590445,0.661382616,0.839999974,0.74000001,0.730000019,1,0.852386773,1,1,0.853333354,1
1624,0.85836786,0.610966802,0.665540516,0.839999974,0.720000029,0.74000001,1,0.861960471,1,1,0.877777755,1
1625,0.85836786,0.639033318,0.661642492,0.839999974,0.75999999,0.730000019,1,0.864069939,0.99999994,1,0.886666656,1
1626,0.85836792,0.600831628,0.659563482,0.839999974,0.720000029,0.730000019,1,0.866745532,0.99999994,1,0.876666665,1
1627,0.857588291,0.62084204,0.670998037,0.839999974,0.600000024,0.74000001,1,0.841243982,0.99999994,1,0.821111083,1
1628,0.85836792,0.608627856,0.670997977,0.839999974,0.610000014,0.74000001,1,0.857249558,0.99999994,1,0.878888905,1
1629,0.858108044,0.616424143,0.665021002,0.839999974,0.730000019,0.730000019,1,0.855641663,1,1,0.858888865,1
1630,0.858887672,0.610966802,0.66112262,0.839999974,0.720000029,0.74000001,1,0.869020164,1,1,0.889999986,1
1631,0.858627796,0.642411709,0.662422061,0.839999974,0.720000029,0.74000001,1,0.864755869,1,1,0.889999986,1
1632,0.858887672,0.633575857,0.661902308,0.839999974,0.720000029,0.730000019,1,0.871394873,1,1,0.875555575,1
1633,0.843035281,0.663461566,0.666580141,0.839999974,0.75,0.730000019,1,0.876639485,1,1,0.894444466,1
1634,0.843555033,0.612006187,0.667359769,0.839999974,0.74000001,0.74000001,1,0.860837758,1,1,0.892222226,1
1635,0.845374167,0.652026951,0.663721502,0.839999974,0.649999976,0.730000019,1,0.854159713,1,1,0.843333304,1
1636,0.844854414,0.603430331,0.662162185,0.839999974,0.75999999,0.730000019,1,0.861876369,1,1,0.879999995,1
1637,0.844854414,0.644230783,0.664501131,0.839999974,0.25999999,0.74000001,1,0.864982367,0.99999994,1,0.865555584,1
1638,0.844854414,0.64656961,0.664241314,0.839999974,0.720000029,0.730000019,1,0.842771053,1,1,0.800000012,1
1639,0.844854414,0.640332639,0.662422121,0.839999974,0.730000019,0.730000019,1,0.86938566,1,1,0.838888884,1
1640,0.844854414,0.608887792,0.6652807,0.839999974,0.730000019,0.74000001,1,0.867509186,1,1,0.884444416,1
1641,0.844854414,0.63331604,0.66242218,0.839999974,0.730000019,0.730000019,1,0.859711826,1,1,0.876666665,1
1642,0.844854414,0.652286947,0.671777666,0.839999974,0.75,0.74000001,1,0.856039584,1,1,0.878888905,1
1643,0.844854414,0.634875238,0.656964719,0.829999983,0.74000001,0.74000001,1,0.871540487,0.99999994,1,0.881111085,1
1644,0.844854414,0.64163202,0.666320264,0.839999974,0.75,0.730000019,1,0.866778016,0.99999994,1,0.874444425,1
1645,0.844854414,0.646309793,0.66735965,0.850000024,0.75,0.730000019,1,0.869867802,0.99999994,1,0.877777755,1
1646,0.844334722,0.621361792,0.660602987,0.839999974,0.75,0.730000019,1,0.853884757,1,1,0.864444435,1
1647,0.844854414,0.642411649,0.673336864,0.829999983,0.74000001,0.730000019,1,0.864904583,1,1,0.889999986,1
1648,0.844334662,0.606808722,0.651247561,0.829999983,0.75,0.730000019,1,0.857191443,1,1,0.881111085,1
1649,0.844334662,0.626819134,0.652806759,0.829999983,0.680000007,0.720000029,1,0.870634615,0.99999994,1,0.877777755,1
1650,0.844334662,0.631756783,0.657224715,0.829999983,0.730000019,0.720000029,1,0.849157751,1,1,0.844444454,1
1651,0.844334662,0.62292105,0.670218289,0.839999974,0.75,0.74000001,1,0.867525339,0.99999994,1,0.861111104,1
1652,0.844854414,0.666320205,0.661902368,0.839999974,0.74000001,0.730000019,1,0.843149662,0.99999994,1,0.855555534,1
1653,0.844334662,0.660083234,0.65826416,0.839999974,0.75999999,0.730000019,1,0.837500572,0.99999994,1,0.882222235,1
1654,0.844854414,0.65904367,0.659563541,0.839999974,0.75999999,0.730000019,1,0.86003536,1,1,0.864444435,1
1655,0.842515528,0.648128927,0.66112268,0.839999974,0.730000019,0.730000019,1,0.858226836,1,1,0.865555584,1
1656,0.820685983,0.617203832,0.657484531,0.839999974,0.730000019,0.720000029,1,0.871857643,1,1,0.870000005,1
1657,0.836278558,0.636954248,0.663721502,0.839999974,0.75999999,0.74000001,1,0.865758777,1,1,0.893333316,1
1658,0.820685983,0.638773441,0.662681937,0.839999974,0.75,0.730000019,1,0.879215002,1,1,0.853333354,1
1659,0.820685983,0.61382544,0.662422061,0.839999974,0.75,0.720000029,1,0.862617195,1,1,0.895555556,1
1660,0.820685983,0.611486435,0.679313958,0.839999974,0.75999999,0.730000019,1,0.861332774,0.99999994,1,0.883333325,1
1661,0.820685983,0.643191338,0.668139338,0.839999974,0.730000019,0.730000019,1,0.869657516,1,1,0.853333354,1
1662,0.820686042,0.635135174,0.647869051,0.839999974,0.730000019,0.720000029,1,0.858407915,0.99999994,1,0.889999986,1
1663,0.835758805,0.63955307,0.70140332,0.839999974,0.74000001,0.680000007,1,0.858802617,0.855683625,1,0.891111135,0.774444461
1664,0.835758805,0.568087459,0.691787958,0.839999974,0.709999979,0.660000026,1,0.848044872,0.905344367,1,0.858888865,0.811111093
1665,0.820686042,0.636174679,0.714916825,0.839999974,0.730000019,0.720000029,1,0.861905396,0.97784704,1,0.893333316,0.922222197
1666,0.820426166,0.568347275,0.684251547,0.839999974,0.709999979,0.720000029,1,0.857566655,0.992552042,1,0.855555534,0.956666648
1667,0.820945859,0.634615421,0.689189255,0.839999974,0.720000029,0.720000029,1,0.838561833,0.999576211,1,0.819999993,0.98888886
1668,0.820426106,0.616424143,0.676195443,0.850000024,0.730000019,0.730000019,1,0.839674771,1.000000119,1,0.837777793,0.99888891
1669,0.820945919,0.620582163,0.673856497,0.850000024,0.25999999,0.730000019,1,0.868007421,1,1,0.895555556,1
1670,0.835239053,0.639812946,0.680093646,0.839999974,0.730000019,0.730000019,1,0.849148154,1,1,0.854444444,1
1671,0.835238993,0.619802594,0.669178843,0.839999974,0.730000019,0.730000019,1,0.873666286,0.99999994,1,0.891111135,1
1672,0.818606973,0.566008329,0.666839957,0.819999993,0.319999993,0.730000019,1,0.880667627,0.99999994,1,0.871111095,1
1673,0.83965683,0.583160162,0.670218349,0.819999993,0.699999988,0.730000019,0.985770643,0.86594969,0.99999994,0.972222209,0.851111114,1
1674,0.896049917,0.599792182,0.668139338,0.810000002,0.720000029,0.730000019,0.951326311,0.843285441,1,0.921111107,0.855555534,1
1675,0.842775404,0.616424203,0.669698596,0.810000002,0.730000019,0.720000029,0.98874712,0.870450258,1.000000119,0.974444449,0.883333325,1
1676,0.860966742,0.609927356,0.67359674,0.800000012,0.730000019,0.730000019,0.99543494,0.865952849,1,0.98888886,0.847777784,1
1677,0.863305569,0.614864945,0.670738101,0.829999983,0.730000019,0.74000001,0.999970913,0.872964084,0.99999994,0.99777776,0.892222226,1
1678,0.865124702,0.624740183,0.671257734,0.819999993,0.709999979,0.74000001,1,0.872423768,0.99999994,1,0.870000005,1
1679,0.864864826,0.630977094,0.67151773,0.819999993,0.75,0.74000001,1.000000119,0.870252848,1,1,0.858888865,1
1680,0.864864886,0.598232865,0.673856676,0.819999993,0.74000001,0.74000001,1.000000119,0.861950815,1,1,0.887777805,1
1681,0.865384638,0.620322287,0.67151767,0.829999983,0.74000001,0.74000001,1.000000119,0.879143834,1,1,0.894444466,1
1682,0.864345133,0.615644515,0.672557235,0.829999983,0.730000019,0.74000001,1,0.865215242,1,1,0.888888896,1
1683,0.864085197,0.63955313,0.675156057,0.829999983,0.75,0.74000001,1,0.866266847,0.99999994,1,0.873333335,1
1684,0.845114291,0.617203832,0.680873215,0.829999983,0.75,0.74000001,1,0.873032093,1,1,0.887777805,1
1685,0.845114291,0.651247442,0.676715195,0.829999983,0.74000001,0.730000019,1,0.8688972,1,1,0.864444435,1
1686,0.84511435,0.619282842,0.67983371,0.829999983,0.75999999,0.74000001,1,0.858479083,0.99999994,1,0.866666675,1
1687,0.845634103,0.630977154,0.679573834,0.819999993,0.74000001,0.74000001,0.99999994,0.855085075,0.99999994,1,0.866666675,1
1688,0.845634043,0.616943896,0.671257794,0.819999993,0.720000029,0.730000019,1,0.855010748,1,1,0.865555584,1
1689,0.831340849,0.62707901,0.680093527,0.819999993,0.74000001,0.74000001,1,0.853050053,1,1,0.878888905,1
1690,0.831340909,0.594334722,0.676975071,0.819999993,0.689999998,0.74000001,1.000000119,0.849449039,1,1,0.850000024,1
1691,0.831080973,0.564968824,0.676975071,0.819999993,0.709999979,0.74000001,1,0.849814594,1,1,0.867777765,1
1692,0.831080973,0.604989648,0.677494884,0.819999993,0.720000029,0.74000001,1,0.83287394,1,1,0.846666694,1
