Epoch,LLDLwFW_valacc,LLDLwoFW_valacc,DenseModel_valacc,LLDLwFW_trainacc,LLDLwoFW_trainacc,DenseModel_trainacc,LLDLwFW_v1_valacc,LLDLwFW_v1_trainacc
660,0.860000014,0.670000017,0.709999979,1,0.724444449,1,0.860000014,1
661,0.860000014,0.529999971,0.709999979,1,0.722222209,1,0.860000014,1
662,0.860000014,0.670000017,0.709999979,1,0.74222225,1,0.860000014,1
663,0.860000014,0.529999971,0.709999979,1,0.7411111,1,0.860000014,1
664,0.860000014,0.540000021,0.709999979,1,0.732222199,1,0.860000014,1
665,0.860000014,0.540000021,0.709999979,1,0.716666639,1,0.860000014,1
666,0.860000014,0.660000026,0.709999979,1,0.711111128,1,0.860000014,1
667,0.860000014,0.579999983,0.709999979,1,0.714444458,1,0.860000014,1
668,0.860000014,0.670000017,0.720000029,1,0.75111109,1,0.860000014,1
669,0.860000014,0.649999976,0.709999979,1,0.73777777,1,0.860000014,1
670,0.860000014,0.670000017,0.720000029,1,0.720000029,1,0.860000014,1
671,0.860000014,0.560000002,0.720000029,1,0.7588889,1,0.860000014,1
672,0.860000014,0.660000026,0.709999979,1,0.73555553,1,0.860000014,1
673,0.860000014,0.680000007,0.709999979,1,0.720000029,1,0.860000014,1
674,0.860000014,0.569999993,0.709999979,1,0.73777777,1,0.860000014,1
675,0.860000014,0.660000026,0.730000019,1,0.701111138,1,0.860000014,1
676,0.860000014,0.670000017,0.720000029,1,0.720000029,1,0.860000014,1
677,0.860000014,0.689999998,0.709999979,1,0.731111109,1,0.860000014,1
678,0.860000014,0.550000012,0.720000029,1,0.73555553,1,0.860000014,1
679,0.860000014,0.699999988,0.709999979,1,0.712222219,1,0.860000014,1
680,0.860000014,0.680000007,0.709999979,1,0.732222199,1,0.860000014,1
681,0.860000014,0.680000007,0.709999979,1,0.74333334,1,0.860000014,1
682,0.860000014,0.560000002,0.720000029,1,0.74333334,1,0.860000014,1
683,0.860000014,0.560000002,0.720000029,1,0.74666667,1,0.850000024,1
684,0.860000014,0.680000007,0.709999979,1,0.74000001,1,0.860000014,1
685,0.860000014,0.680000007,0.730000019,1,0.75444442,1,0.860000014,1
686,0.860000014,0.569999993,0.720000029,1,0.726666689,1,0.850000024,1
687,0.860000014,0.560000002,0.720000029,1,0.75222224,1,0.839999974,0.916666687
688,0.860000014,0.560000002,0.720000029,1,0.74333334,1,0.839999974,0.976666689
689,0.860000014,0.680000007,0.720000029,1,0.73888886,1,0.860000014,0.978888869
690,0.860000014,0.569999993,0.720000029,1,0.736666679,1,0.879999995,0.99555558
691,0.850000024,0.579999983,0.720000029,1,0.74666667,1,0.870000005,1
692,0.790000021,0.689999998,0.709999979,0.963333309,0.725555539,1,0.879999995,1
693,0.810000002,0.689999998,0.709999979,0.936666667,0.722222209,1,0.879999995,1
694,0.819999993,0.680000007,0.720000029,0.952222228,0.74333334,1,0.879999995,1
695,0.860000014,0.689999998,0.709999979,0.98888886,0.712222219,1,0.870000005,1
696,0.879999995,0.709999979,0.709999979,0.99777776,0.723333359,1,0.879999995,1
697,0.860000014,0.600000024,0.720000029,0.99888891,0.74777776,1,0.879999995,1
698,0.870000005,0.680000007,0.720000029,1,0.711111128,1,0.870000005,1
699,0.870000005,0.699999988,0.720000029,1,0.707777798,1,0.870000005,1
700,0.870000005,0.720000029,0.720000029,1,0.74777776,1,0.870000005,1
701,0.870000005,0.550000012,0.720000029,1,0.703333318,1,0.870000005,1
702,0.870000005,0.699999988,0.620000005,1,0.7411111,0.812222242,0.870000005,1
703,0.870000005,0.74000001,0.670000017,1,0.717777789,0.877777755,0.870000005,1
704,0.870000005,0.689999998,0.75999999,1,0.75111109,0.956666648,0.870000005,1
705,0.870000005,0.689999998,0.730000019,1,0.75444442,0.99000001,0.870000005,1
706,0.870000005,0.689999998,0.730000019,1,0.75555557,0.99777776,0.870000005,1
707,0.870000005,0.680000007,0.720000029,1,0.74222225,0.99888891,0.870000005,1
708,0.870000005,0.720000029,0.720000029,1,0.75777775,1,0.870000005,1
709,0.870000005,0.709999979,0.720000029,1,0.75777775,1,0.870000005,1
710,0.870000005,0.519999981,0.720000029,1,0.76222223,1,0.870000005,1
711,0.870000005,0.680000007,0.720000029,1,0.763333321,1,0.870000005,1
712,0.870000005,0.529999971,0.74000001,1,0.75111109,1,0.870000005,1
713,0.870000005,0.709999979,0.730000019,1,0.728888869,1,0.870000005,1
714,0.870000005,0.699999988,0.75,1,0.774444461,1,0.870000005,1
715,0.870000005,0.699999988,0.720000029,1,0.769999981,1,0.870000005,1
716,0.870000005,0.699999988,0.74000001,1,0.776666641,1,0.870000005,1
717,0.870000005,0.519999981,0.74000001,1,0.75666666,1,0.870000005,1
718,0.870000005,0.680000007,0.74000001,1,0.74777776,1,0.870000005,1
719,0.870000005,0.720000029,0.74000001,1,0.75333333,1,0.870000005,1
720,0.870000005,0.680000007,0.75,1,0.73888886,1,0.870000005,1
721,0.870000005,0.699999988,0.75,1,0.7411111,1,0.870000005,1
722,0.870000005,0.720000029,0.74000001,1,0.73888886,1,0.870000005,1
723,0.870000005,0.709999979,0.74000001,1,0.76222223,1,0.870000005,1
724,0.870000005,0.560000002,0.74000001,1,0.778888881,1,0.870000005,1
725,0.870000005,0.689999998,0.730000019,1,0.776666641,1,0.870000005,1
726,0.870000005,0.699999988,0.74000001,1,0.779999971,1,0.870000005,1
727,0.870000005,0.699999988,0.730000019,1,0.787777781,1,0.870000005,1
728,0.870000005,0.689999998,0.74000001,1,0.787777781,1,0.870000005,1
729,0.870000005,0.709999979,0.74000001,1,0.74555558,1,0.870000005,1
730,0.870000005,0.699999988,0.74000001,1,0.771111131,1,0.870000005,1
731,0.870000005,0.569999993,0.75,1,0.778888881,1,0.870000005,1
732,0.870000005,0.660000026,0.74000001,1,0.792222202,1,0.870000005,1
733,0.870000005,0.730000019,0.730000019,1,0.767777801,1,0.870000005,1
734,0.870000005,0.709999979,0.74000001,1,0.767777801,1,0.870000005,1
735,0.870000005,0.670000017,0.74000001,1,0.793333352,1,0.870000005,1
736,0.870000005,0.689999998,0.75,1,0.808888912,1,0.870000005,1
737,0.870000005,0.639999986,0.74000001,1,0.795555532,1,0.870000005,1
738,0.870000005,0.519999981,0.74000001,1,0.778888881,1,0.870000005,1
739,0.870000005,0.519999981,0.730000019,1,0.779999971,1,0.870000005,1
740,0.870000005,0.50999999,0.730000019,1,0.781111121,1,0.870000005,1
741,0.870000005,0.709999979,0.74000001,1,0.76111114,1,0.870000005,1
742,0.870000005,0.649999976,0.75,1,0.75444442,1,0.870000005,1
743,0.870000005,0.699999988,0.730000019,1,0.777777791,1,0.870000005,1
744,0.870000005,0.670000017,0.730000019,1,0.75666666,1,0.870000005,1
745,0.870000005,0.680000007,0.74000001,1,0.787777781,1,0.870000005,1
746,0.870000005,0.610000014,0.730000019,1,0.781111121,1,0.870000005,1
747,0.870000005,0.680000007,0.709999979,1,0.773333311,1,0.870000005,1
748,0.870000005,0.680000007,0.75,1,0.784444451,1,0.870000005,1
749,0.870000005,0.680000007,0.730000019,1,0.790000021,1,0.870000005,1
750,0.879999995,0.560000002,0.730000019,1,0.784444451,1,0.870000005,1
751,0.870000005,0.49000001,0.730000019,1,0.794444442,1,0.870000005,1
752,0.879999995,0.689999998,0.730000019,1,0.777777791,1,0.870000005,1
753,0.879999995,0.699999988,0.720000029,1,0.807777762,1,0.870000005,1
754,0.879999995,0.689999998,0.720000029,1,0.801111102,1,0.870000005,1
755,0.870000005,0.670000017,0.709999979,1,0.788888872,1,0.870000005,1
756,0.870000005,0.709999979,0.720000029,1,0.801111102,1,0.870000005,1
757,0.879999995,0.699999988,0.730000019,1,0.815555573,1,0.870000005,1
758,0.870000005,0.689999998,0.730000019,1,0.814444423,1,0.870000005,1
759,0.879999995,0.699999988,0.629999995,1,0.806666672,0.962222219,0.870000005,1
760,0.879999995,0.579999983,0.649999976,1,0.816666663,0.765555561,0.800000012,0.942222238
761,0.870000005,0.579999983,0.730000019,1,0.777777791,0.898888886,0.870000005,0.922222197
762,0.870000005,0.579999983,0.75999999,1,0.775555551,0.959999979,0.899999976,0.975555539
763,0.870000005,0.689999998,0.649999976,1,0.779999971,0.971111119,0.879999995,0.986666679
764,0.870000005,0.689999998,0.74000001,1,0.76222223,0.99222225,0.870000005,0.99888891
765,0.870000005,0.709999979,0.74000001,1,0.798888862,1,0.870000005,1
766,0.879999995,0.699999988,0.75,1,0.7588889,1,0.870000005,1
767,0.779999971,0.709999979,0.75,0.983333349,0.777777791,1,0.879999995,1
768,0.850000024,0.689999998,0.75,0.928888917,0.805555582,1,0.860000014,1
769,0.850000024,0.579999983,0.75,0.956666648,0.792222202,1,0.879999995,1
770,0.850000024,0.689999998,0.74000001,0.982222199,0.771111131,1,0.879999995,1
771,0.860000014,0.670000017,0.75,0.99666667,0.778888881,1,0.879999995,1
772,0.870000005,0.550000012,0.74000001,0.99777776,0.767777801,1,0.870000005,1
773,0.870000005,0.660000026,0.75,0.99777776,0.769999981,1,0.879999995,1
774,0.870000005,0.680000007,0.75,0.99777776,0.75666666,1,0.879999995,1
775,0.870000005,0.680000007,0.75,1,0.773333311,1,0.879999995,1
776,0.870000005,0.699999988,0.75,1,0.773333311,1,0.879999995,1
777,0.879999995,0.720000029,0.75,1,0.776666641,1,0.879999995,1
778,0.879999995,0.699999988,0.75,1,0.774444461,1,0.879999995,1
779,0.879999995,0.680000007,0.75,1,0.792222202,1,0.879999995,1
780,0.879999995,0.670000017,0.74000001,1,0.779999971,1,0.879999995,1
781,0.879999995,0.469999999,0.75,1,0.781111121,1,0.879999995,1
782,0.879999995,0.649999976,0.75999999,1,0.795555532,1,0.879999995,1
783,0.879999995,0.709999979,0.730000019,1,0.792222202,1,0.879999995,1
784,0.879999995,0.479999989,0.74000001,1,0.784444451,1,0.879999995,1
785,0.879999995,0.660000026,0.74000001,1,0.769999981,1,0.879999995,1
786,0.879999995,0.720000029,0.74000001,1,0.774444461,1,0.879999995,1
787,0.879999995,0.699999988,0.74000001,1,0.75555557,1,0.879999995,1
788,0.879999995,0.639999986,0.74000001,1,0.790000021,1,0.870000005,1
789,0.879999995,0.670000017,0.74000001,1,0.777777791,1,0.870000005,1
790,0.879999995,0.670000017,0.730000019,1,0.75111109,1,0.870000005,1
791,0.879999995,0.519999981,0.74000001,1,0.75444442,1,0.870000005,1
792,0.879999995,0.670000017,0.730000019,1,0.765555561,1,0.870000005,1
793,0.879999995,0.50999999,0.720000029,1,0.784444451,1,0.870000005,1
794,0.879999995,0.639999986,0.730000019,1,0.76444447,1,0.879999995,1
795,0.879999995,0.649999976,0.730000019,1,0.785555542,1,0.870000005,1
796,0.879999995,0.5,0.720000029,1,0.776666641,1,0.879999995,1
797,0.879999995,0.689999998,0.730000019,1,0.801111102,1,0.879999995,1
798,0.879999995,0.689999998,0.720000029,1,0.781111121,1,0.879999995,1
799,0.879999995,0.689999998,0.730000019,1,0.814444423,1,0.879999995,1
800,0.879999995,0.5,0.720000029,1,0.777777791,1,0.879999995,1
801,0.879999995,0.660000026,0.730000019,1,0.790000021,1,0.879999995,1
802,0.879999995,0.660000026,0.730000019,1,0.773333311,1,0.879999995,1
803,0.879999995,0.519999981,0.730000019,1,0.781111121,1,0.879999995,1
804,0.879999995,0.689999998,0.720000029,1,0.784444451,1,0.879999995,1
805,0.879999995,0.680000007,0.730000019,1,0.788888872,1,0.879999995,1
806,0.870000005,0.639999986,0.720000029,1,0.786666691,1,0.879999995,1
807,0.879999995,0.629999995,0.74000001,1,0.782222211,1,0.879999995,1
808,0.870000005,0.649999976,0.730000019,1,0.76111114,1,0.879999995,1
809,0.870000005,0.660000026,0.730000019,1,0.810000002,1,0.879999995,1
810,0.870000005,0.5,0.720000029,1,0.801111102,1,0.879999995,1
811,0.870000005,0.529999971,0.730000019,1,0.804444432,1,0.879999995,1
812,0.870000005,0.699999988,0.720000029,1,0.765555561,1,0.879999995,1
813,0.870000005,0.660000026,0.709999979,1,0.797777772,1,0.879999995,1
814,0.870000005,0.670000017,0.74000001,1,0.788888872,1,0.879999995,1
815,0.870000005,0.670000017,0.74000001,1,0.779999971,1,0.879999995,1
816,0.870000005,0.519999981,0.709999979,1,0.793333352,1,0.879999995,1
817,0.870000005,0.689999998,0.730000019,1,0.788888872,1,0.879999995,1
818,0.870000005,0.670000017,0.730000019,1,0.781111121,1,0.879999995,1
819,0.870000005,0.680000007,0.720000029,1,0.76444447,1,0.879999995,1
820,0.870000005,0.670000017,0.730000019,1,0.783333361,1,0.879999995,1
821,0.870000005,0.699999988,0.660000026,1,0.771111131,0.856666684,0.879999995,1
822,0.870000005,0.74000001,0.610000014,1,0.76111114,0.807777762,0.879999995,1
823,0.870000005,0.529999971,0.730000019,1,0.775555551,0.875555575,0.879999995,1
824,0.870000005,0.540000021,0.689999998,1,0.779999971,0.962222219,0.879999995,1
825,0.870000005,0.699999988,0.720000029,1,0.802222252,0.99222225,0.879999995,1
826,0.870000005,0.709999979,0.730000019,1,0.791111112,0.99888891,0.879999995,1
827,0.870000005,0.720000029,0.74000001,1,0.74888891,1,0.879999995,1
828,0.870000005,0.720000029,0.730000019,1,0.766666651,0.99888891,0.879999995,1
829,0.870000005,0.709999979,0.720000029,1,0.787777781,1,0.879999995,1
830,0.870000005,0.709999979,0.730000019,1,0.786666691,1,0.879999995,1
831,0.870000005,0.720000029,0.730000019,1,0.787777781,1,0.879999995,1
832,0.870000005,0.589999974,0.730000019,1,0.775555551,1,0.879999995,1
833,0.870000005,0.720000029,0.730000019,1,0.781111121,1,0.879999995,1
834,0.870000005,0.540000021,0.730000019,1,0.805555582,1,0.879999995,0.930000007
835,0.870000005,0.689999998,0.720000029,1,0.75111109,1,0.870000005,0.931111097
836,0.870000005,0.569999993,0.730000019,1,0.788888872,1,0.860000014,0.977777779
837,0.870000005,0.699999988,0.720000029,1,0.786666691,1,0.870000005,0.99222225
838,0.870000005,0.680000007,0.730000019,1,0.794444442,1,0.870000005,0.99555558
839,0.870000005,0.550000012,0.720000029,1,0.784444451,1,0.870000005,0.99888891
840,0.870000005,0.560000002,0.730000019,1,0.783333361,1,0.860000014,0.99888891
841,0.870000005,0.720000029,0.730000019,1,0.767777801,1,0.860000014,1
842,0.870000005,0.540000021,0.730000019,1,0.75777775,1,0.860000014,1
843,0.870000005,0.540000021,0.720000029,1,0.781111121,1,0.860000014,1
844,0.800000012,0.689999998,0.720000029,0.977777779,0.787777781,1,0.860000014,1
845,0.829999983,0.50999999,0.720000029,0.901111126,0.801111102,1,0.860000014,1
846,0.870000005,0.670000017,0.720000029,0.976666689,0.765555561,1,0.860000014,1
847,0.879999995,0.680000007,0.720000029,0.986666679,0.784444451,1,0.850000024,1
848,0.870000005,0.680000007,0.720000029,0.99333334,0.797777772,1,0.850000024,1
849,0.870000005,0.689999998,0.720000029,0.99777776,0.765555561,1,0.860000014,1
850,0.879999995,0.709999979,0.730000019,0.99666667,0.781111121,1,0.870000005,1
851,0.860000014,0.689999998,0.720000029,1,0.785555542,1,0.860000014,1
852,0.870000005,0.709999979,0.730000019,0.99777776,0.795555532,1,0.860000014,1
853,0.870000005,0.699999988,0.709999979,1,0.797777772,1,0.870000005,1
854,0.870000005,0.699999988,0.74000001,1,0.793333352,1,0.850000024,1
855,0.870000005,0.699999988,0.720000029,1,0.784444451,1,0.860000014,1
856,0.870000005,0.720000029,0.720000029,1,0.791111112,1,0.870000005,1
857,0.870000005,0.699999988,0.730000019,1,0.803333342,1,0.870000005,1
858,0.870000005,0.680000007,0.730000019,1,0.800000012,1,0.860000014,1
859,0.870000005,0.689999998,0.730000019,1,0.802222252,1,0.860000014,1
860,0.870000005,0.670000017,0.730000019,1,0.810000002,1,0.860000014,1
861,0.870000005,0.569999993,0.730000019,1,0.801111102,1,0.860000014,1
862,0.870000005,0.529999971,0.730000019,1,0.790000021,1,0.870000005,1
863,0.870000005,0.680000007,0.730000019,1,0.796666682,1,0.860000014,1
864,0.870000005,0.680000007,0.720000029,1,0.821111083,1,0.860000014,1
865,0.870000005,0.680000007,0.720000029,1,0.782222211,1,0.860000014,1
866,0.870000005,0.560000002,0.730000019,1,0.811111093,1,0.860000014,1
867,0.870000005,0.680000007,0.720000029,1,0.790000021,1,0.860000014,1
868,0.870000005,0.689999998,0.730000019,1,0.802222252,1,0.860000014,1
869,0.870000005,0.579999983,0.75,1,0.802222252,1,0.860000014,1
870,0.870000005,0.680000007,0.730000019,1,0.797777772,1,0.860000014,1
871,0.870000005,0.670000017,0.74000001,1,0.75555557,1,0.850000024,1
872,0.870000005,0.699999988,0.730000019,1,0.766666651,1,0.850000024,1
873,0.870000005,0.689999998,0.730000019,1,0.788888872,1,0.850000024,1
874,0.870000005,0.74000001,0.720000029,1,0.776666641,1,0.850000024,1
875,0.870000005,0.600000024,0.74000001,1,0.776666641,0.99888891,0.850000024,1
876,0.870000005,0.560000002,0.730000019,1,0.766666651,0.775555551,0.850000024,1
877,0.870000005,0.529999971,0.649999976,1,0.793333352,0.853333354,0.850000024,1
878,0.870000005,0.670000017,0.680000007,1,0.769999981,0.920000017,0.850000024,1
879,0.870000005,0.649999976,0.699999988,1,0.771111131,0.976666689,0.850000024,1
880,0.870000005,0.680000007,0.730000019,1,0.782222211,0.99777776,0.850000024,1
881,0.870000005,0.689999998,0.730000019,1,0.795555532,1,0.850000024,1
882,0.870000005,0.540000021,0.74000001,1,0.808888912,1,0.850000024,1
883,0.870000005,0.680000007,0.75,1,0.793333352,1,0.850000024,1
884,0.870000005,0.670000017,0.74000001,1,0.788888872,1,0.850000024,1
885,0.870000005,0.680000007,0.730000019,1,0.790000021,1,0.850000024,1
886,0.870000005,0.680000007,0.74000001,1,0.787777781,1,0.850000024,1
887,0.870000005,0.550000012,0.730000019,1,0.798888862,1,0.850000024,1
888,0.870000005,0.680000007,0.730000019,1,0.798888862,1,0.850000024,1
889,0.870000005,0.680000007,0.730000019,1,0.813333333,1,0.850000024,1
890,0.870000005,0.680000007,0.74000001,1,0.805555582,1,0.850000024,1
891,0.870000005,0.680000007,0.730000019,1,0.805555582,1,0.850000024,1
892,0.879999995,0.5,0.74000001,1,0.7588889,1,0.850000024,1
893,0.870000005,0.709999979,0.74000001,1,0.806666672,1,0.850000024,1
894,0.870000005,0.50999999,0.74000001,1,0.800000012,1,0.850000024,1
895,0.870000005,0.680000007,0.730000019,1,0.806666672,1,0.860000014,1
896,0.870000005,0.579999983,0.74000001,1,0.791111112,1,0.850000024,1
897,0.870000005,0.519999981,0.75,1,0.779999971,1,0.850000024,1
898,0.870000005,0.689999998,0.75,1,0.779999971,1,0.850000024,1
899,0.870000005,0.660000026,0.730000019,1,0.788888872,1,0.850000024,1
900,0.870000005,0.670000017,0.75,1,0.797777772,1,0.850000024,1
901,0.870000005,0.660000026,0.75,1,0.792222202,1,0.860000014,1
902,0.870000005,0.670000017,0.75,1,0.792222202,1,0.860000014,1
903,0.879999995,0.670000017,0.74000001,1,0.784444451,1,0.850000024,1
904,0.870000005,0.660000026,0.75,1,0.803333342,1,0.850000024,1
905,0.879999995,0.689999998,0.75,1,0.794444442,1,0.850000024,1
906,0.870000005,0.660000026,0.75,1,0.796666682,1,0.850000024,1
907,0.879999995,0.660000026,0.75,1,0.807777762,1,0.850000024,1
908,0.870000005,0.560000002,0.74000001,1,0.76444447,1,0.850000024,1
909,0.870000005,0.649999976,0.75,1,0.792222202,1,0.850000024,1
910,0.870000005,0.660000026,0.75,1,0.784444451,1,0.860000014,1
911,0.870000005,0.579999983,0.75999999,1,0.74666667,1,0.879999995,0.99666667
912,0.870000005,0.579999983,0.75,1,0.790000021,1,0.839999974,0.925555527
913,0.879999995,0.680000007,0.74000001,1,0.775555551,1,0.850000024,0.971111119
914,0.879999995,0.709999979,0.75,1,0.765555561,1,0.860000014,0.986666679
915,0.879999995,0.5,0.75,0.99888891,0.75999999,1,0.870000005,0.99000001
916,0.819999993,0.639999986,0.74000001,0.943333328,0.74555558,1,0.870000005,0.99777776
917,0.829999983,0.540000021,0.75,0.930000007,0.773333311,1,0.870000005,1
918,0.850000024,0.639999986,0.75,0.968888879,0.792222202,1,0.870000005,1
919,0.870000005,0.540000021,0.75,0.98777777,0.784444451,1,0.870000005,1
920,0.860000014,0.660000026,0.74000001,0.98777777,0.786666691,1,0.860000014,1
921,0.870000005,0.660000026,0.75999999,0.99888891,0.814444423,1,0.860000014,1
922,0.870000005,0.649999976,0.75,1,0.793333352,1,0.860000014,1
923,0.870000005,0.670000017,0.75,1,0.791111112,1,0.860000014,1
924,0.879999995,0.680000007,0.75,1,0.788888872,1,0.860000014,1
925,0.879999995,0.689999998,0.74000001,1,0.778888881,1,0.860000014,1
926,0.889999986,0.670000017,0.74000001,1,0.783333361,1,0.860000014,1
927,0.879999995,0.579999983,0.75,1,0.786666691,1,0.860000014,1
928,0.879999995,0.699999988,0.75,1,0.795555532,1,0.860000014,1
929,0.879999995,0.589999974,0.75,1,0.75999999,1,0.860000014,1
930,0.879999995,0.699999988,0.610000014,1,0.784444451,0.888888896,0.860000014,1
931,0.879999995,0.699999988,0.649999976,1,0.74444443,0.823333323,0.860000014,1
932,0.879999995,0.439999998,0.75999999,1,0.74888891,0.908888876,0.860000014,1
933,0.879999995,0.689999998,0.75,1,0.778888881,0.952222228,0.860000014,1
934,0.879999995,0.689999998,0.689999998,1,0.797777772,0.986666679,0.860000014,1
935,0.879999995,0.689999998,0.689999998,1,0.807777762,0.99777776,0.860000014,1
936,0.879999995,0.689999998,0.699999988,1,0.783333361,1,0.850000024,1
937,0.889999986,0.689999998,0.730000019,1,0.791111112,1,0.850000024,1
938,0.879999995,0.689999998,0.720000029,1,0.806666672,1,0.850000024,1
939,0.889999986,0.689999998,0.730000019,1,0.785555542,1,0.850000024,1
940,0.889999986,0.579999983,0.730000019,1,0.792222202,1,0.850000024,1
941,0.889999986,0.439999998,0.74000001,1,0.807777762,1,0.860000014,1
942,0.889999986,0.579999983,0.720000029,1,0.733333349,1,0.850000024,1
943,0.889999986,0.689999998,0.74000001,1,0.75555557,1,0.860000014,1
944,0.889999986,0.699999988,0.730000019,1,0.783333361,1,0.860000014,1
945,0.889999986,0.699999988,0.74000001,1,0.786666691,1,0.860000014,1
946,0.889999986,0.689999998,0.74000001,1,0.769999981,1,0.860000014,1
947,0.889999986,0.709999979,0.74000001,1,0.778888881,1,0.860000014,1
948,0.889999986,0.720000029,0.74000001,1,0.785555542,1,0.860000014,1
949,0.889999986,0.720000029,0.74000001,1,0.783333361,1,0.860000014,1
950,0.889999986,0.74000001,0.74000001,1,0.790000021,1,0.860000014,1
951,0.889999986,0.720000029,0.730000019,1,0.787777781,1,0.860000014,1
952,0.889999986,0.5,0.74000001,1,0.787777781,1,0.860000014,1
953,0.889999986,0.720000029,0.730000019,1,0.781111121,1,0.860000014,1
954,0.889999986,0.560000002,0.720000029,1,0.801111102,1,0.860000014,1
955,0.889999986,0.689999998,0.720000029,1,0.791111112,1,0.860000014,1
956,0.889999986,0.709999979,0.720000029,1,0.795555532,1,0.860000014,1
957,0.889999986,0.74000001,0.720000029,1,0.781111121,1,0.860000014,1
958,0.889999986,0.730000019,0.720000029,1,0.777777791,1,0.860000014,1
959,0.889999986,0.74000001,0.730000019,1,0.775555551,1,0.860000014,1
960,0.889999986,0.699999988,0.720000029,1,0.783333361,1,0.860000014,1
961,0.889999986,0.709999979,0.730000019,1,0.784444451,1,0.860000014,1
962,0.889999986,0.560000002,0.730000019,1,0.786666691,1,0.860000014,1
963,0.889999986,0.689999998,0.709999979,1,0.771111131,1,0.860000014,1
964,0.889999986,0.670000017,0.709999979,1,0.76222223,1,0.860000014,1
965,0.889999986,0.660000026,0.720000029,1,0.76222223,1,0.860000014,1
966,0.889999986,0.670000017,0.730000019,1,0.75333333,1,0.860000014,1
967,0.889999986,0.449999988,0.709999979,1,0.771111131,1,0.860000014,1
968,0.889999986,0.670000017,0.709999979,1,0.74888891,1,0.860000014,1
969,0.889999986,0.670000017,0.730000019,1,0.784444451,1,0.860000014,1
970,0.889999986,0.560000002,0.720000029,1,0.776666641,1,0.860000014,1
971,0.889999986,0.74000001,0.720000029,1,0.74333334,1,0.860000014,1
972,0.889999986,0.689999998,0.709999979,1,0.75333333,1,0.860000014,1
973,0.889999986,0.5,0.74000001,1,0.74777776,1,0.860000014,1
974,0.889999986,0.689999998,0.74000001,1,0.73555553,1,0.860000014,1
975,0.889999986,0.689999998,0.720000029,1,0.768888891,1,0.860000014,1
976,0.889999986,0.680000007,0.730000019,1,0.732222199,1,0.860000014,1
977,0.889999986,0.689999998,0.709999979,1,0.73888886,1,0.860000014,1
978,0.889999986,0.680000007,0.730000019,1,0.716666639,1,0.860000014,1
979,0.889999986,0.699999988,0.720000029,1,0.723333359,1,0.860000014,1
980,0.889999986,0.709999979,0.730000019,1,0.779999971,1,0.860000014,1
981,0.889999986,0.699999988,0.709999979,1,0.75555557,1,0.860000014,1
982,0.879999995,0.709999979,0.75,1,0.76222223,1,0.860000014,1
983,0.889999986,0.709999979,0.670000017,1,0.75333333,0.75222224,0.860000014,1
984,0.889999986,0.709999979,0.680000007,1,0.75777775,0.856666684,0.860000014,1
985,0.889999986,0.699999988,0.670000017,1,0.76111114,0.941111088,0.860000014,1
986,0.889999986,0.699999988,0.699999988,1,0.769999981,0.971111119,0.860000014,1
987,0.879999995,0.699999988,0.709999979,1,0.75777775,0.99000001,0.829999983,0.906666696
988,0.879999995,0.519999981,0.709999979,1,0.75999999,0.99888891,0.850000024,0.958888888
989,0.879999995,0.699999988,0.720000029,1,0.766666651,1,0.870000005,0.980000019
990,0.839999974,0.709999979,0.720000029,0.98777777,0.785555542,1,0.850000024,0.99000001
991,0.870000005,0.709999979,0.730000019,0.928888917,0.776666641,1,0.860000014,0.99444443
992,0.839999974,0.720000029,0.730000019,0.965555549,0.74333334,1,0.850000024,0.99666667
993,0.889999986,0.709999979,0.730000019,0.98777777,0.75444442,1,0.850000024,0.99666667
994,0.879999995,0.709999979,0.730000019,0.99888891,0.706666648,1,0.850000024,0.99888891
995,0.879999995,0.720000029,0.74000001,1,0.73888886,1,0.850000024,0.99888891
996,0.879999995,0.600000024,0.720000029,1,0.73555553,1,0.839999974,1
997,0.879999995,0.720000029,0.74000001,1,0.76111114,1,0.850000024,1
998,0.879999995,0.720000029,0.720000029,1,0.74222225,1,0.850000024,1
999,0.879999995,0.600000024,0.74000001,1,0.765555561,1,0.850000024,1
1000,0.879999995,0.720000029,0.74000001,1,0.765555561,1,0.850000024,1
1001,0.879999995,0.730000019,0.709999979,1,0.74222225,1,0.850000024,1
1002,0.879999995,0.709999979,0.720000029,1,0.717777789,1,0.850000024,1
1003,0.879999995,0.519999981,0.730000019,1,0.75999999,1,0.850000024,1
1004,0.879999995,0.699999988,0.730000019,1,0.76111114,1,0.850000024,1
1005,0.879999995,0.680000007,0.730000019,1,0.74333334,1,0.850000024,1
1006,0.879999995,0.699999988,0.709999979,1,0.7588889,1,0.850000024,1
1007,0.879999995,0.74000001,0.720000029,1,0.75111109,1,0.850000024,1
1008,0.879999995,0.689999998,0.730000019,1,0.727777779,1,0.850000024,1
1009,0.879999995,0.689999998,0.730000019,1,0.733333349,1,0.850000024,1
1010,0.879999995,0.569999993,0.720000029,1,0.74666667,1,0.850000024,1
1011,0.879999995,0.689999998,0.74000001,1,0.7411111,1,0.850000024,1
1012,0.879999995,0.460000008,0.720000029,1,0.75666666,1,0.850000024,1
1013,0.879999995,0.569999993,0.709999979,1,0.722222209,1,0.850000024,1
1014,0.879999995,0.670000017,0.720000029,1,0.75,1,0.850000024,1
1015,0.879999995,0.670000017,0.720000029,1,0.733333349,1,0.850000024,1
1016,0.879999995,0.680000007,0.720000029,1,0.711111128,1,0.850000024,1
