Model,Label,Split,Metric,Type,Score
Combined_dense_LSwFW_ones_stacked,AntagonistClass,0,Sensitivity,Test,0.29859154929577464
Combined_dense_LSwFW_ones_stacked,AntagonistClass,0,Specificity,Test,0.9370420624151967
Combined_dense_LSwFW_ones_stacked,AntagonistClass,0,Model Score,TrainTest,0.6978756760372274
Combined_dense_LSwFW_ones_stacked,AntagonistClass,1,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,1,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,1,Sensitivity,Test,0.29577464788732394
Combined_dense_LSwFW_ones_stacked,AntagonistClass,1,Specificity,Test,0.9378561736770692
Combined_dense_LSwFW_ones_stacked,AntagonistClass,1,Model Score,TrainTest,0.6968197011103254
Combined_dense_LSwFW_ones_stacked,AntagonistClass,2,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,2,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,2,Sensitivity,Test,0.3154929577464789
Combined_dense_LSwFW_ones_stacked,AntagonistClass,2,Specificity,Test,0.9345997286295794
Combined_dense_LSwFW_ones_stacked,AntagonistClass,2,Model Score,TrainTest,0.7045717698320177
Combined_dense_LSwFW_ones_stacked,AntagonistClass,3,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,3,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,3,Sensitivity,Test,0.29859154929577464
Combined_dense_LSwFW_ones_stacked,AntagonistClass,3,Specificity,Test,0.9348710990502035
Combined_dense_LSwFW_ones_stacked,AntagonistClass,3,Model Score,TrainTest,0.6975554589408909
Combined_dense_LSwFW_ones_stacked,AntagonistClass,4,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,4,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,4,Sensitivity,Test,0.3126760563380282
Combined_dense_LSwFW_ones_stacked,AntagonistClass,4,Specificity,Test,0.9373134328358209
Combined_dense_LSwFW_ones_stacked,AntagonistClass,4,Model Score,TrainTest,0.7037959848644104
Combined_dense_LSwFW_ones_stacked,AntagonistClass,5,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,5,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,5,Sensitivity,Test,0.29859154929577464
Combined_dense_LSwFW_ones_stacked,AntagonistClass,5,Specificity,Test,0.937584803256445
Combined_dense_LSwFW_ones_stacked,AntagonistClass,5,Model Score,TrainTest,0.6979557303113115
Combined_dense_LSwFW_ones_stacked,AntagonistClass,6,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,6,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,6,Sensitivity,Test,0.29577464788732394
Combined_dense_LSwFW_ones_stacked,AntagonistClass,6,Specificity,Test,0.9362279511533242
Combined_dense_LSwFW_ones_stacked,AntagonistClass,6,Model Score,TrainTest,0.6965795382880731
Combined_dense_LSwFW_ones_stacked,AntagonistClass,7,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,7,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,7,Sensitivity,Test,0.29577464788732394
Combined_dense_LSwFW_ones_stacked,AntagonistClass,7,Specificity,Test,0.9394843962008141
Combined_dense_LSwFW_ones_stacked,AntagonistClass,7,Model Score,TrainTest,0.6970598639325778
Combined_dense_LSwFW_ones_stacked,AntagonistClass,8,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,8,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,8,Sensitivity,Test,0.29014084507042254
Combined_dense_LSwFW_ones_stacked,AntagonistClass,8,Specificity,Test,0.9386702849389417
Combined_dense_LSwFW_ones_stacked,AntagonistClass,8,Model Score,TrainTest,0.6945876698453953
Combined_dense_LSwFW_ones_stacked,AntagonistClass,9,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,9,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,9,Sensitivity,Test,0.29014084507042254
Combined_dense_LSwFW_ones_stacked,AntagonistClass,9,Specificity,Test,0.9440976933514247
Combined_dense_LSwFW_ones_stacked,AntagonistClass,9,Model Score,TrainTest,0.6953882125862365
Combined_dense_LSwFW_ones_stacked,AntagonistClass,10,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,10,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,10,Sensitivity,Test,0.29859154929577464
Combined_dense_LSwFW_ones_stacked,AntagonistClass,10,Specificity,Test,0.9373134328358209
Combined_dense_LSwFW_ones_stacked,AntagonistClass,10,Model Score,TrainTest,0.6979157031742694
Combined_dense_LSwFW_ones_stacked,AntagonistClass,11,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,11,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,11,Sensitivity,Test,0.30985915492957744
Combined_dense_LSwFW_ones_stacked,AntagonistClass,11,Specificity,Test,0.9383989145183175
Combined_dense_LSwFW_ones_stacked,AntagonistClass,11,Model Score,TrainTest,0.7027800370745503
Combined_dense_LSwFW_ones_stacked,AntagonistClass,12,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,12,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,12,Sensitivity,Test,0.3126760563380282
Combined_dense_LSwFW_ones_stacked,AntagonistClass,12,Specificity,Test,0.9345997286295794
Combined_dense_LSwFW_ones_stacked,AntagonistClass,12,Model Score,TrainTest,0.7033957134939897
Combined_dense_LSwFW_ones_stacked,AntagonistClass,13,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,13,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,13,Sensitivity,Test,0.28732394366197184
Combined_dense_LSwFW_ones_stacked,AntagonistClass,13,Specificity,Test,0.937584803256445
Combined_dense_LSwFW_ones_stacked,AntagonistClass,13,Model Score,TrainTest,0.6932515049591988
Combined_dense_LSwFW_ones_stacked,AntagonistClass,14,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,14,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,14,Sensitivity,Test,0.3126760563380282
Combined_dense_LSwFW_ones_stacked,AntagonistClass,14,Specificity,Test,0.9362279511533242
Combined_dense_LSwFW_ones_stacked,AntagonistClass,14,Model Score,TrainTest,0.703635876316242
Combined_dense_LSwFW_ones_stacked,AntagonistClass,15,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,15,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,15,Sensitivity,Test,0.29859154929577464
Combined_dense_LSwFW_ones_stacked,AntagonistClass,15,Specificity,Test,0.9389416553595658
Combined_dense_LSwFW_ones_stacked,AntagonistClass,15,Model Score,TrainTest,0.6981558659965219
Combined_dense_LSwFW_ones_stacked,AntagonistClass,16,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,16,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,16,Sensitivity,Test,0.29577464788732394
Combined_dense_LSwFW_ones_stacked,AntagonistClass,16,Specificity,Test,0.9364993215739484
Combined_dense_LSwFW_ones_stacked,AntagonistClass,16,Model Score,TrainTest,0.6966195654251152
Combined_dense_LSwFW_ones_stacked,AntagonistClass,17,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,17,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,17,Sensitivity,Test,0.28732394366197184
Combined_dense_LSwFW_ones_stacked,AntagonistClass,17,Specificity,Test,0.9378561736770692
Combined_dense_LSwFW_ones_stacked,AntagonistClass,17,Model Score,TrainTest,0.693291532096241
Combined_dense_LSwFW_ones_stacked,AntagonistClass,18,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,18,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,18,Sensitivity,Test,0.30422535211267604
Combined_dense_LSwFW_ones_stacked,AntagonistClass,18,Specificity,Test,0.9359565807327002
Combined_dense_LSwFW_ones_stacked,AntagonistClass,18,Model Score,TrainTest,0.7000676801651156
Combined_dense_LSwFW_ones_stacked,AntagonistClass,19,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,19,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,19,Sensitivity,Test,0.29859154929577464
Combined_dense_LSwFW_ones_stacked,AntagonistClass,19,Specificity,Test,0.9370420624151967
Combined_dense_LSwFW_ones_stacked,AntagonistClass,19,Model Score,TrainTest,0.6978756760372274
Combined_dense_LSwFW_ones_stacked,BindingClass,0,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,0,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,0,Sensitivity,Test,0.415929203539823
Combined_dense_LSwFW_ones_stacked,BindingClass,0,Specificity,Test,0.9443148688046648
Combined_dense_LSwFW_ones_stacked,BindingClass,0,Model Score,TrainTest,0.747936885626564
Combined_dense_LSwFW_ones_stacked,BindingClass,1,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,1,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,1,Sensitivity,Test,0.4247787610619469
Combined_dense_LSwFW_ones_stacked,BindingClass,1,Specificity,Test,0.9463556851311954
Combined_dense_LSwFW_ones_stacked,BindingClass,1,Model Score,TrainTest,0.7519325963002141
Combined_dense_LSwFW_ones_stacked,BindingClass,2,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,2,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,2,Sensitivity,Test,0.4358407079646018
Combined_dense_LSwFW_ones_stacked,BindingClass,2,Specificity,Test,0.9454810495626822
Combined_dense_LSwFW_ones_stacked,BindingClass,2,Model Score,TrainTest,0.7564219503857169
Combined_dense_LSwFW_ones_stacked,BindingClass,3,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,3,Specificity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,3,Sensitivity,Test,0.4269911504424779
Combined_dense_LSwFW_ones_stacked,BindingClass,3,Specificity,Test,0.9454810495626822
Combined_dense_LSwFW_ones_stacked,BindingClass,3,Model Score,TrainTest,0.7527272601202301
Combined_dense_LSwFW_ones_stacked,BindingClass,4,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,BindingClass,4,Specificity,Train,1.0
